frequency,magnitude
0.012136,23.8884
0.012141,74.9466
0.012151,26.1596
0.012166,75.5303
0.012174,27.0069
0.012187,66.2149
0.012212,13.9403
0.012228,62.8853
0.012250,12.339
0.012266,57.8538
0.012288,5.5351
0.012293,68.6178
0.012299,12.4967
0.012304,55.0696
0.012313,11.0817
0.012321,88.0394
0.012326,11.4123
0.012336,68.8585
0.012348,8.4951
0.012353,23.2416
0.012365,63.1521
0.012375,7.1006
0.012395,63.1581
0.012412,15.181
0.012427,57.6034
0.012435,22.9975
0.012440,88.6028
0.012448,18.76
0.012457,79.0232
0.012462,24.8998
0.012474,68.115
0.012484,26.3125
0.012489,4.1162
0.012547,60.4953
0.012622,14.0465
0.012637,53.8357
0.012647,15.584
0.012652,41.7342
0.012658,8.3256
0.012671,51.9068
0.012685,10.3967
0.012690,56.1641
0.012696,19.1592
0.012724,51.7009
0.012783,15.5738
0.012792,72.4657
0.012804,4.3969
0.012857,57.8687
0.012973,12.4763
0.013000,78.0702
0.013016,18.0699
0.013024,54.9609
0.013033,6.6069
0.013038,93.5713
0.013043,22.2708
0.013049,75.6812
0.013061,32.0844
0.013071,89.3636
0.013076,14.6035
0.013082,58.5136
0.013087,5.3519
0.013104,48.2439
0.013136,15.2632
0.013194,47.3381
0.013217,7.4425
0.013223,50.4999
0.013228,19.6928
0.013234,75.1826
0.013239,4.7499
0.013275,44.3315
0.013299,12.4001
0.013311,48.8564
0.013321,10.9985
0.013326,51.3058
0.013332,15.366
0.013356,49.83
0.013402,2.8555
0.013412,45.4672
0.013424,18.5809
0.013464,58.3949
0.013516,18.6732
0.013563,56.5665
0.013592,22.628
0.013605,69.4965
0.013620,24.428
0.013646,71.9946
0.013658,24.0919
0.013663,6.8898
0.013668,50.9359
0.013674,12.0458
0.013761,73.2015
0.013938,16.4672
0.014017,97.0898
0.014272,13.3672
0.014277,61.8841
0.014283,10.2981
0.014311,47.491
0.014380,15.4318
0.014390,40.4299
0.014402,4.8378
0.014443,45.3017
0.014486,13.5659
0.014505,60.7504
0.014516,13.2485
0.014524,56.1046
0.014533,19.5233
0.014546,73.3856
0.014560,16.0717
0.014565,72.7119
0.014571,21.7709
0.014579,62.3918
0.014590,19.5684
0.014614,56.0899
0.014652,22.2549
0.014678,72.9782
0.014723,7.9988
0.014738,38.4105
0.014755,8.1543
0.014768,43.312
0.014777,13.0488
0.014783,50.9408
0.014788,12.165
0.014793,77.6708
0.014799,12.7638
0.014845,37.8918
0.014891,15.1782
0.014917,55.1528
0.014962,6.7775
0.014967,66.2896
0.014973,14.9479
0.015006,57.8229
0.015033,10.1505
0.015042,42.3391
0.015054,10.3145
0.015094,41.698
0.015125,1.1322
0.015156,35.3844
0.015179,83.8204
0.015185,20.8129
0.015190,88.1773
0.015196,14.8108
0.015292,52.2205
0.015402,7.9868
0.015427,35.1671
0.015462,14.014
0.015480,44.8101
0.015500,12.4978
0.015523,50.633
0.015549,13.78
0.015562,50.5194
0.015576,13.9936
0.015582,61.4582
0.015587,4.6191
0.015604,67.2523
0.015636,18.1385
0.015652,53.2203
0.015674,16.6035
0.015727,50.1846
0.015750,10.2163
0.015755,46.6704
0.015761,13.7822
0.015873,46.4551
0.015929,4.6566
0.015935,49.0215
0.015940,14.635
0.015958,59.1774
0.015995,18.3435
0.016016,46.2589
0.016033,13.0596
0.016041,74.1173
0.016049,10.0564
0.016077,48.257
0.016114,19.978
0.016151,48.254
0.016168,7.9496
0.016241,33.8945
0.016288,7.1832
0.016293,37.093
0.016299,9.2297
0.016307,30.8064
0.016315,11.3873
0.016356,40.564
0.016397,11.8957
0.016418,50.4943
0.016451,16.8137
0.016461,43.3161
0.016478,11.8749
0.016505,47.0805
0.016533,8.6499
0.016559,27.6443
0.016587,5.1951
0.016641,37.7061
0.016668,7.5155
0.016692,41.0748
0.016712,10.8231
0.016726,63.3461
0.016739,14.3291
0.016778,57.0851
0.016810,6.6802
0.016818,48.9778
0.016826,11.7427
0.016834,48.1596
0.016842,14.474
0.016856,59.6007
0.016870,24.0621
0.016875,74.6995
0.016889,31.2342
0.016913,8.1375
0.016939,45.5967
0.017011,6.9683
0.017020,46.1501
0.017033,12.1401
0.017038,35.9458
0.017043,13.4121
0.017055,44.0448
0.017071,3.5787
0.017082,38.7712
0.017109,4.7188
0.017126,48.1865
0.017141,9.1995
0.017179,45.8577
0.017228,3.5545
0.017244,44.0881
0.017262,14.796
0.017280,60.0105
0.017288,2.226
0.017315,41.7342
0.017332,8.4556
0.017356,39.3703
0.017467,41.1791
0.017495,11.352
0.017537,39.9447
0.017587,10.2979
0.017603,47.9601
0.017614,12.2251
0.017690,50.4971
0.017739,4.4707
0.017747,48.464
0.017755,2.6156
0.017780,55.1983
0.017804,19.1642
0.017817,49.4361
0.017837,20.2705
0.017899,50.0287
0.017962,3.0621
0.017970,43.1898
0.017978,6.2113
0.017990,34.0815
0.018011,8.1096
0.018039,39.5298
0.018087,13.703
0.018106,53.1387
0.018125,6.3833
0.018175,51.3566
0.018223,0.3056
0.018238,30.0396
0.018255,8.2052
0.018264,26.8293
0.018272,2.9533
0.018289,19.2241
0.018365,59.7892
0.018402,23.1765
0.018425,56.7884
0.018454,14.5165
0.018469,43.1549
0.018489,15.5729
0.018621,42.3036
0.018793,11.2904
0.018960,44.5691
0.019217,16.3918
0.019246,41.0412
0.019481,48.4118
0.019614,1.7802
0.019636,49.1265
0.019674,12.5205
0.019692,40.1016
0.019731,12.7975
0.019762,42.2096
0.019788,11.6655
0.019900,47.8277
0.020033,7.3823
0.020041,50.1659
0.020049,9.3336
0.020075,35.3456
0.020109,6.9096
0.020146,49.996
0.020174,15.8883
0.020193,48.5096
0.020212,8.4865
0.020257,44.098
0.020293,7.055
0.020302,40.2227
0.020310,14.7799
0.020432,47.8906
0.020500,6.4233
0.020505,19.8502
0.020538,46.6453
0.020579,82.9601
0.020594,26.6286
0.020615,83.7713
0.020630,16.9773
0.020666,75.5701
0.020696,20.8409
0.020786,85.3539
0.020914,32.671
0.021048,67.0434
0.021212,14.1292
0.021248,70.5392
0.021288,3.9358
0.021296,36.3307
0.021321,95.4717
0.021465,248.6635
0.021693,94.1116
0.021734,31.5156
0.021750,6.2433
0.021784,27.9505
0.021851,6.6807
0.021898,18.8837
0.021967,5.2142
0.021982,28.4741
0.022000,5.8189
0.022005,18.7318
0.022011,6.3011
0.022016,21.7988
0.022037,8.0203
0.022056,22.4141
0.022079,6.0116
0.022087,15.8984
0.022092,3.2941
0.022109,17.1214
0.022130,5.2043
0.022139,28.4917
0.022147,4.5538
0.022168,12.7592
0.022187,30.6416
0.022196,6.5669
0.022229,17.4092
0.022293,6.2018
0.022425,17.523
0.022533,5.8588
0.022557,19.6417
0.022598,4.2621
0.022615,18.3695
0.022630,2.8327
0.022646,19.3691
0.022658,3.9035
0.022671,16.7657
0.022685,2.5588
0.022704,13.3642
0.022723,2.3118
0.022747,16.4863
0.022772,2.5873
0.022780,11.7434
0.022788,3.7795
0.022816,16.3858
0.022842,5.8116
0.022848,24.8336
0.022853,6.0427
0.022867,15.8694
0.022883,6.7763
0.022898,18.2385
0.022908,5.7272
0.022921,13.9133
0.022937,1.7902
0.023007,15.9835
0.023054,3.2867
0.023086,13.1538
0.023133,5.4062
0.023182,18.0984
0.023217,3.3789
0.023223,22.7489
0.023228,3.8547
0.023272,16.7757
0.023321,4.6542
0.023342,12.2136
0.023361,2.47
0.023418,14.9307
0.023467,5.4522
0.023499,15.0903
0.023571,2.2125
0.023592,17.1408
0.023785,10.401
0.023875,26.8439
0.023880,5.2467
0.023913,17.29
0.023935,3.8918
0.023989,13.0161
0.024033,4.2282
0.024056,17.3884
0.024076,4.5226
0.024082,29.1386
0.024087,4.3581
0.024159,23.8683
0.024207,0.2785
0.024222,34.8268
0.024264,13.6601
0.024292,32.0822
0.024304,5.6411
0.024314,37.4285
0.024326,6.7316
0.024349,19.058
0.024385,9.8057
0.024416,31.7937
0.024424,4.3319
0.024444,14.2519
0.024467,1.5397
0.024480,25.1083
0.024500,8.7921
0.024505,29.3022
0.024511,5.7121
0.024519,29.2226
0.024527,5.8956
0.024654,18.7962
0.024859,3.5808
0.024867,14.1634
0.024875,1.7554
0.024929,16.6654
0.024989,3.4624
0.025044,18.4194
0.025120,3.1919
0.025151,12.3659
0.025168,1.9118
0.025174,27.4026
0.025179,3.286
0.025185,34.2256
0.025190,6.2896
0.025233,15.0492
0.025266,3.3673
0.025280,30.3582
0.025293,1.7033
0.025302,15.8647
0.025310,3.5021
0.025323,15.9577
0.025337,5.628
0.025353,13.8969
0.025364,1.3421
0.025389,19.6197
0.025413,0.8623
0.025459,16.1089
0.025519,6.451
0.025548,21.684
0.025560,5.7027
0.025572,18.3833
0.025584,4.4082
0.025622,17.1214
0.025658,2.7126
0.025663,19.4512
0.025668,4.8395
0.025685,15.8473
0.025707,1.6833
0.025712,7.9622
0.025717,21.4766
0.025723,3.6198
0.025751,14.4433
0.025777,3.1461
0.025807,20.9996
0.025846,6.3076
0.025882,21.1748
0.025913,0.9046
0.025974,15.5888
0.026033,3.0183
0.026046,18.3792
0.026073,4.6788
0.026084,14.1058
0.026092,3.0849
0.026178,19.3383
0.026245,6.2479
0.026281,19.5972
0.026322,6.7688
0.026349,16.3374
0.026367,37.9113
0.026406,10.1945
0.026467,28.0548
0.026477,9.1077
0.026489,23.673
0.026495,8.0473
0.026594,19.6909
0.026690,6.4838
0.026712,29.8979
0.026750,8.7002
0.026766,26.66
0.026791,4.7009
0.026799,1.7011
0.026811,17.1233
0.026821,44.7377
0.026829,12.3836
0.026837,2.95
0.026901,18.9985
0.027027,3.0057
0.027043,18.4212
0.027068,5.8128
0.027084,19.9743
0.027098,0.5025
0.027129,19.4578
0.027147,6.278
0.027299,14.6844
0.027389,32.5884
0.027413,6.008
0.027574,32.2684
0.027788,4.5617
0.027851,30.4278
0.027890,9.4513
0.027943,33.4085
0.027989,8.7488
0.027995,2.4552
0.028079,37.1473
0.028147,2.5687
0.028177,32.4912
0.028228,10.1968
0.028234,1.864
0.028254,60.9429
0.028270,15.2415
0.028283,3.8136
0.028288,23.8458
0.028293,7.3199
0.028443,28.3623
0.028533,5.5657
0.028607,38.3351
0.028715,13.3778
0.028739,0.9631
0.028785,19.0684
0.028837,4.2515
0.028882,22.8219
0.028929,8.0184
0.028963,19.9131
0.028989,3.521
0.029045,16.3703
0.029082,1.5686
0.029135,19.5946
0.029185,0.8781
0.029204,21.6178
0.029223,3.8886
0.029274,11.1087
0.029310,21.5053
0.029337,3.6053
0.029342,10.822
0.029348,3.3447
0.029357,21.0661
0.029378,6.514
0.029414,20.0171
0.029451,1.3504
0.029457,8.3542
0.029462,2.0515
0.029467,12.0702
0.029473,3.5886
0.029500,9.283
0.029516,3.0982
0.029522,11.7992
0.029527,2.3914
0.029535,6.6573
0.029559,18.6888
0.029592,6.2699
0.029601,20.7636
0.029609,8.0195
0.029621,25.3625
0.029630,8.0335
0.029636,52.0253
0.029748,15.5831
0.029821,4.5618
0.029842,11.7145
0.029859,3.1228
0.029878,17.3384
0.029897,6.915
0.029913,18.5988
0.029935,1.4536
0.029940,14.9452
0.029946,3.4792
0.029982,19.945
0.030005,4.6315
0.030073,20.71
0.030103,3.8099
0.030109,12.3583
0.030114,2.4947
0.030221,19.3285
0.030245,6.1832
0.030317,21.1737
0.030353,5.6265
0.030375,20.2793
0.030391,2.7709
0.030427,20.8819
0.030462,5.4356
0.030470,18.2726
0.030478,3.3492
0.030522,15.6699
0.030611,5.6913
0.030620,34.1832
0.030632,12.9883
0.030652,30.8529
0.030658,1.6477
0.030666,15.1818
0.030674,6.1348
0.030733,20.696
0.030777,1.2763
0.030783,16.9231
0.030788,2.662
0.030793,15.5086
0.030799,4.6433
0.030804,23.0905
0.030810,8.4703
0.030842,19.3727
0.030913,5.4515
0.030931,17.1552
0.030967,1.8471
0.031038,14.136
0.031109,1.9666
0.031126,16.6597
0.031141,6.0249
0.031151,19.842
0.031163,5.5748
0.031173,20.2192
0.031185,1.2363
0.031294,22.9022
0.031375,5.0895
0.031397,13.3398
0.031435,2.4823
0.031444,15.1523
0.031457,2.8381
0.031472,18.549
0.031495,0.7494
0.031623,23.7342
0.031739,2.4498
0.031758,19.9535
0.031777,2.5647
0.031807,12.2172
0.031853,2.5366
0.031861,15.83
0.031870,4.5481
0.031878,17.4217
0.031886,5.4147
0.031924,16.8554
0.031973,3.6674
0.031994,21.8203
0.032027,6.2641
0.032053,21.0689
0.032082,4.8149
0.032095,20.5444
0.032109,3.1348
0.032114,23.6831
0.032120,6.1314
0.032129,24.3364
0.032141,2.4362
0.032149,31.8455
0.032158,2.6366
0.032170,11.4243
0.032179,0.9743
0.032204,18.7345
0.032228,6.1326
0.032234,18.7208
0.032239,5.4661
0.032251,16.2073
0.032266,0.4719
0.032303,15.1005
0.032345,2.7783
0.032357,10.6285
0.032385,25.7478
0.032397,9.1097
0.032402,33.1467
0.032414,10.8952
0.032435,40.9044
0.032472,11.4112
0.032500,0.7439
0.032516,5.7266
0.032533,15.5368
0.032549,3.5254
0.032561,15.4577
0.032571,1.2498
0.032609,16.0191
0.032630,4.9941
0.032720,19.3795
0.032766,4.509
0.032780,21.7693
0.032793,5.7607
0.032802,23.0821
0.032810,6.0755
0.032815,17.9189
0.032821,0.8464
0.032833,10.1119
0.032842,3.5253
0.032953,21.9572
0.032995,6.6175
0.033000,28.545
0.033005,4.4977
0.033088,13.734
0.033283,4.1893
0.033296,28.5573
0.033310,6.6397
0.033323,22.2021
0.033337,8.7031
0.033363,23.0557
0.033386,6.6663
0.033611,22.218
0.033701,0.9504
0.033707,17.8577
0.033712,5.9553
0.033736,18.6981
0.033764,7.4454
0.033779,22.2985
0.033788,5.5302
0.033873,22.096
0.033929,6.6679
0.033943,18.448
0.033957,1.2194
0.033962,10.8955
0.033967,3.8303
0.033993,17.209
0.034082,5.7364
0.034106,15.3532
0.034130,2.5756
0.034194,21.0788
0.034234,2.9221
0.034310,28.3336
0.034353,4.5503
0.034361,11.3753
0.034399,37.7748
0.034435,6.8792
0.034486,20.3267
0.034592,4.5936
0.034617,32.6951
0.034641,12.4595
0.034679,37.6135
0.034729,13.6661
0.034778,43.3413
0.034814,12.2156
0.034882,27.9727
0.035035,4.9246
0.035043,1.6758
0.035053,13.2046
0.035068,33.1069
0.035076,2.5026
0.035082,16.5427
0.035087,2.3546
0.035092,11.6449
0.035159,29.2844
0.035299,5.8471
0.035362,21.8097
0.035408,3.0468
0.035450,28.7796
0.035497,3.4806
0.035517,20.9764
0.035549,1.7496
0.035578,22.2188
0.035620,9.5221
0.035636,1.9969
0.035751,26.6358
0.035804,8.4771
0.035827,25.0616
0.035842,8.1989
0.035856,23.8804
0.035870,6.7374
0.035898,29.5816
0.035932,4.5788
0.035954,19.7297
0.035978,4.6673
0.035986,16.5363
0.035995,3.64
0.036057,22.7749
0.036190,5.7897
0.036257,25.4825
0.036408,5.6477
0.036416,16.7263
0.036424,5.87
0.036489,25.6526
0.036522,8.5805
0.036527,27.2927
0.036533,9.2346
0.036541,25.4338
0.036569,9.8536
0.036609,3.1626
0.036655,18.0976
0.036701,5.7522
0.036707,32.0352
0.036712,1.2919
0.036751,23.1723
0.036783,5.3583
0.036810,16.8556
0.036859,3.0651
0.036867,17.8423
0.036875,5.7118
0.036895,19.4548
0.036908,1.0267
0.036913,4.4474
0.036923,19.2547
0.036935,5.2404
0.036973,22.5596
0.037011,4.8715
0.037019,21.1664
0.037027,5.7505
0.037109,19.097
0.037234,1.964
0.037246,9.248
0.037373,21.1337
0.037435,1.8957
0.037447,22.3863
0.037467,5.7244
0.037476,24.4627
0.037488,7.5717
0.037500,1.8032
0.037610,14.222
0.037630,2.0699
0.037651,17.6604
0.037712,4.9036
0.037728,16.2774
0.037745,1.8847
0.037766,20.9674
0.037804,6.4622
0.037851,19.4431
0.037902,4.2012
0.037912,16.5813
0.037924,6.0323
0.037940,20.6416
0.037967,7.7135
0.037973,21.9074
0.037978,2.719
0.038020,24.7268
0.038049,8.6159
0.038093,19.5576
0.038125,5.4287
0.038145,15.2454
0.038158,4.5072
0.038163,17.7344
0.038175,6.4301
0.038259,18.0475
0.038314,6.3357
0.038326,1.6985
0.038343,19.5621
0.038359,0.7094
0.038431,20.102
0.038462,2.487
0.038470,11.8739
0.038478,2.444
0.038592,14.833
0.038685,2.4105
0.038752,22.3361
0.038804,9.0871
0.038826,1.6507
0.038832,26.4198
0.038840,8.6707
0.038851,28.1887
0.038859,9.771
0.038889,30.9752
0.038946,3.6327
0.038997,19.2247
0.039027,1.4377
0.039097,14.774
0.039168,6.2622
0.039181,18.0961
0.039193,3.0696
0.039204,22.45
0.039212,4.7683
0.039313,18.7246
0.039424,2.2013
0.039456,35.5581
0.039473,7.8346
0.039481,38.5004
0.039545,16.0917
0.039625,2.0187
0.039677,16.3537
0.039749,4.3092
0.039786,12.9336
0.039821,0.1322
0.039839,9.8405
0.039857,23.8624
0.039876,6.8599
0.039898,24.3576
0.039938,6.5995
0.039954,24.3324
0.039970,9.6691
0.039986,32.3461
0.040000,7.9544
0.040008,21.6215
0.040016,5.2786
0.040024,34.5738
0.040033,5.323
0.040115,21.5689
0.040223,5.25
0.040265,16.5911
0.040310,3.8279
0.040315,17.6958
0.040323,7.0745
0.040332,41.08
0.040340,14.1613
0.040359,33.2124
0.040380,9.9591
0.040389,38.4917
0.040399,11.8291
0.040410,34.2521
0.040421,9.5368
0.040462,33.7487
0.040495,7.375
0.040638,25.7799
0.040755,4.3717
0.040813,22.5215
0.040894,53.768
0.040902,20.683
0.040918,7.2068
0.040950,24.8204
0.040985,8.3144
0.041028,19.6079
0.041064,51.8268
0.041084,10.1213
0.041184,29.0526
0.041272,5.612
0.041375,30.623
0.041446,7.422
0.041455,46.1816
0.041470,18.0901
0.041478,45.3313
0.041488,12.1083
0.041519,41.5443
0.041560,13.506
0.041674,44.2957
0.041734,6.2669
0.041742,65.4795
0.041757,22.0218
0.041769,6.22
0.041805,29.9095
0.041826,5.9595
0.041836,27.1983
0.041848,6.0249
0.041906,26.1599
0.041948,7.8079
0.041986,39.7314
0.042016,9.3378
0.042046,34.1397
0.042086,7.6358
0.042117,29.5849
0.042141,2.9704
0.042153,16.2404
0.042168,45.6624
0.042174,5.3305
0.042214,29.608
0.042250,3.9292
0.042269,35.575
0.042288,12.7686
0.042342,37.3187
0.042370,12.3225
0.042375,2.7899
0.042397,20.1985
0.042435,8.6443
0.042485,26.1117
0.042549,5.6697
0.042569,26.3669
0.042582,1.5437
0.042611,38.9848
0.042630,14.3782
0.042650,54.798
0.042674,9.3947
0.042679,26.9473
0.042758,61.2975
0.042815,13.8255
0.042872,53.5768
0.042933,20.5233
0.042946,5.1814
0.043155,46.7883
0.043334,7.9042
0.043370,26.1729
0.043418,8.4332
0.043434,25.1717
0.043451,7.5507
0.043465,23.7927
0.043478,3.8965
0.043512,18.9793
0.043538,3.7409
0.043575,11.4797
0.043620,0.7239
0.043629,20.9956
0.043641,7.6079
0.043671,25.5923
0.043701,10.8557
0.043713,28.2021
0.043723,3.9015
0.043742,24.2899
0.043793,3.4212
0.043863,41.1689
0.043891,7.4134
0.043910,32.817
0.043929,12.1555
0.043965,30.2714
0.044005,5.4521
0.044018,20.4346
0.044031,7.0543
0.044141,26.4821
0.044201,5.0764
0.044215,22.9205
0.044231,5.5414
0.044239,1.2004
0.044292,28.5951
0.044332,3.258
0.044337,19.236
0.044342,6.7329
0.044351,26.2784
0.044359,8.174
0.044403,27.5303
0.044446,4.591
0.044462,24.6139
0.044489,2.5682
0.044509,22.3254
0.044552,53.0074
0.044598,8.5854
0.044670,31.7403
0.044720,9.6332
0.044731,27.685
0.044739,2.2751
0.044751,15.056
0.044787,45.8779
0.044803,13.921
0.044815,4.0892
0.044832,24.3591
0.044848,7.5727
0.044868,40.0142
0.044894,9.8656
0.044902,0.7703
0.044966,25.5629
0.044995,2.4147
0.045007,28.5937
