unit,volts
0.0735,0.2024
0.07375,0.2075
0.074,0.2024
0.07425,0.2024
0.0745,0.2075
0.07475,0.1947
0.075,0.2024
0.07525,0.2151
0.0755,0.1973
0.07575,0.1998
0.076,0.2024
0.07625,0.1947
0.0765,0.1998
0.07675,0.2024
0.077,0.1947
0.07725,0.1998
0.0775,0.2024
0.07775,0.1947
0.078,0.1998
0.07825,0.2075
0.0785,0.1998
0.07875,0.1947
0.079,0.1998
0.07925,0.1998
0.0795,0.1922
0.07975,0.1998
0.08,0.2075
0.08025,0.1947
0.0805,0.2024
0.08075,0.2049
0.081,0.1947
0.08125,0.2024
0.0815,0.21
0.08175,0.1947
0.082,0.2075
0.08225,0.2024
0.0825,0.1973
0.08275,0.2024
0.083,0.2024
0.08325,0.1973
0.0835,0.2075
0.08375,0.2024
0.084,0.2024
0.08425,0.2075
0.0845,0.1947
0.08475,0.2024
0.085,0.2049
0.08525,0.1973
0.0855,0.2024
0.08575,0.2024
0.086,0.1947
0.08625,0.2024
0.0865,0.2024
0.08675,0.1947
0.087,0.2075
0.08725,0.2024
0.0875,0.1973
0.08775,0.21
0.088,0.2024
0.08825,0.2024
0.0885,0.21
0.08875,0.1973
0.089,0.2024
0.08925,0.2049
0.0895,0.1947
0.08975,0.1998
0.09,0.2024
0.09025,0.1947
0.0905,0.1998
0.09075,0.1998
0.091,0.1947
0.09125,0.2049
0.0915,0.1998
0.09175,0.1947
0.092,0.1998
0.09225,0.1998
0.0925,0.1947
0.09275,0.2049
0.093,0.1998
0.09325,0.1947
0.0935,0.2049
0.09375,0.1998
0.094,0.1998
0.09425,0.2075
0.0945,0.1998
0.09475,0.1998
0.095,0.2075
0.09525,0.1947
0.0955,0.2253
0.09575,0.1871
0.096,0.1973
0.09625,0.1998
0.0965,0.1998
0.09675,0.1922
0.097,0.1998
0.09725,0.1998
0.0975,0.1998
0.09775,0.2049
0.098,0.1998
0.09825,0.1947
0.0985,0.2049
0.09875,0.2024
0.099,0.2024
0.09925,0.2075
0.0995,0.1947
0.09975,0.2024
0.1,0.2024
0.10025,0.1973
0.1005,0.2024
0.10075,0.2024
0.101,0.1947
0.10125,0.21
0.1015,0.2024
0.10175,0.2024
0.102,0.2075
0.10225,0.2075
0.1025,0.1897
0.10275,0.2075
0.103,0.2024
0.10325,0.1998
0.1035,0.2075
0.10375,0.1973
0.104,0.2024
0.10425,0.2024
0.1045,0.1947
0.10475,0.21
0.105,0.2024
0.10525,0.1947
0.1055,0.2075
0.10575,0.2024
0.106,0.1947
0.10625,0.2075
0.1065,0.2024
0.10675,0.2024
0.107,0.2075
0.10725,0.2024
0.1075,0.2024
0.10775,0.2075
0.108,0.1973
0.10825,0.2024
0.1085,0.2049
0.10875,0.2024
0.109,0.1998
0.10925,0.2049
0.1095,0.1973
0.10975,0.1998
0.11,0.1998
0.11025,0.1947
0.1105,0.2075
0.11075,0.1998
0.111,0.2024
0.11125,0.2075
0.1115,0.1998
0.11175,0.1947
0.112,0.2075
0.11225,0.2024
0.1125,0.2024
0.11275,0.2075
0.113,0.2024
0.11325,0.1998
0.1135,0.2075
0.11375,0.1973
0.114,0.1998
0.11425,0.2075
0.1145,0.1947
0.11475,0.2024
0.115,0.2024
0.11525,0.1998
0.1155,0.2024
0.11575,0.2075
0.116,0.1795
0.11625,0.2024
0.1165,0.2024
0.11675,0.2024
0.117,0.1998
0.11725,0.2024
0.1175,0.2049
0.11775,0.1947
0.118,0.2024
0.11825,0.2075
0.1185,0.2024
0.11875,0.1947
0.119,0.2024
0.11925,0.21
0.1195,0.2024
0.11975,0.1973
0.12,0.2075
0.12025,0.2024
0.1205,0.1998
0.12075,0.2049
0.121,0.2024
0.12125,0.1947
0.1215,0.2024
0.12175,0.21
0.122,0.2024
0.12225,0.1973
0.1225,0.2151
0.12275,0.1871
0.123,0.1947
0.12325,0.2075
0.1235,0.2024
0.12375,0.1973
0.124,0.2024
0.12425,0.2075
0.1245,0.2024
0.12475,0.1998
0.125,0.2075
0.12525,0.2024
0.1255,0.1998
0.12575,0.2075
0.126,0.2024
0.12625,0.2024
0.1265,0.2075
0.12675,0.1998
0.127,0.1947
0.12725,0.2075
0.1275,0.2024
0.12775,0.1998
0.128,0.2075
0.12825,0.2024
0.1285,0.2024
0.12875,0.2049
0.129,0.1947
0.12925,0.2278
0.1295,0.1973
0.12975,0.1947
0.13,0.1998
0.13025,0.2049
0.1305,0.1947
0.13075,0.2049
0.131,0.2024
0.13125,0.1947
0.1315,0.2024
0.13175,0.2024
0.132,0.1973
0.13225,0.2024
0.1325,0.2024
0.13275,0.1947
0.133,0.2024
0.13325,0.2075
0.1335,0.1947
0.13375,0.2075
0.134,0.1998
0.13425,0.1973
0.1345,0.2075
0.13475,0.2024
0.135,0.1947
0.13525,0.2075
0.1355,0.2024
0.13575,0.2024
0.136,0.1998
0.13625,0.182
0.1365,0.2024
0.13675,0.1998
0.137,0.1947
0.13725,0.2049
0.1375,0.1998
0.13775,0.1998
0.138,0.2075
0.13825,0.1998
0.1385,0.2024
0.13875,0.2075
0.139,0.1947
0.13925,0.2024
0.1395,0.2049
0.13975,0.1947
0.14,0.2024
0.14025,0.1998
0.1405,0.1947
0.14075,0.2024
0.141,0.2075
0.14125,0.1947
0.1415,0.2075
0.14175,0.1998
0.142,0.1947
0.14225,0.2075
0.1425,0.2024
0.14275,0.2024
0.143,0.1897
0.14325,0.1998
0.1435,0.1922
0.14375,0.2024
0.144,0.2024
0.14425,0.2024
0.1445,0.2024
0.14475,0.2024
0.145,0.1998
0.14525,0.2049
0.1455,0.1947
0.14575,0.1998
0.146,0.1998
0.14625,0.1973
0.1465,0.1998
0.14675,0.1998
0.147,0.2024
0.14725,0.2075
0.1475,0.2024
0.14775,0.1998
0.148,0.2075
0.14825,0.1947
0.1485,0.1998
0.14875,0.2075
0.149,0.1922
0.14925,0.2075
0.1495,0.2202
0.14975,0.1846
0.15,0.2049
0.15025,0.2024
0.1505,0.2024
0.15075,0.2075
0.151,0.2024
0.15125,0.2024
0.1515,0.2075
0.15175,0.1998
0.152,0.1998
0.15225,0.2024
0.1525,0.1947
0.15275,0.21
0.153,0.2075
0.15325,0.1947
0.1535,0.2024
0.15375,0.2024
0.154,0.1973
0.15425,0.2075
0.1545,0.1947
0.15475,0.1998
0.155,0.2075
0.15525,0.1947
0.1555,0.2024
0.15575,0.2075
0.156,0.1947
0.15625,0.2075
0.1565,0.2075
0.15675,0.1922
0.157,0.2024
0.15725,0.2075
0.1575,0.1947
0.15775,0.2075
0.158,0.2024
0.15825,0.1998
0.1585,0.2075
0.15875,0.1998
0.159,0.1998
0.15925,0.1998
0.1595,0.1947
0.15975,0.2024
0.16,0.1998
0.16025,0.1947
0.1605,0.1998
0.16075,0.2075
0.161,0.1947
0.16125,0.1998
0.1615,0.2024
0.16175,0.1947
0.162,0.2024
0.16225,0.2049
0.1625,0.1947
0.16275,0.1998
0.163,0.2075
0.16325,0.1998
0.1635,0.1998
0.16375,0.2075
0.164,0.1947
0.16425,0.1947
0.1645,0.2075
0.16475,0.2024
0.165,0.1998
0.16525,0.2049
0.1655,0.1947
0.16575,0.1998
0.166,0.2024
0.16625,0.1947
0.1665,0.2049
0.16675,0.2024
0.167,0.1947
0.16725,0.2049
0.1675,0.2024
0.16775,0.1998
0.168,0.2049
0.16825,0.2024
0.1685,0.1973
0.16875,0.2049
0.169,0.1998
0.16925,0.1998
0.1695,0.1998
0.16975,0.1947
0.17,0.1947
0.17025,0.1998
0.1705,0.1947
0.17075,0.2075
0.171,0.1998
0.17125,0.1998
0.1715,0.2049
0.17175,0.1998
0.172,0.2024
0.17225,0.21
0.1725,0.1947
0.17275,0.1998
0.173,0.2024
0.17325,0.1947
0.1735,0.2024
0.17375,0.2024
0.174,0.1947
0.17425,0.2049
0.1745,0.1998
0.17475,0.1998
0.175,0.2049
0.17525,0.2024
0.1755,0.1922
0.17575,0.2075
0.176,0.1947
0.17625,0.2024
0.1765,0.2075
0.17675,0.2202
0.177,0.1947
0.17725,0.2075
0.1775,0.1947
0.17775,0.1998
0.178,0.2049
0.17825,0.1947
0.1785,0.1998
0.17875,0.2024
0.179,0.1922
0.17925,0.2024
0.1795,0.1998
0.17975,0.1922
0.18,0.1998
0.18025,0.2024
0.1805,0.2024
0.18075,0.2075
0.181,0.1973
0.18125,0.1998
0.1815,0.2075
0.18175,0.1947
0.182,0.1998
0.18225,0.2024
0.1825,0.1947
0.18275,0.1998
0.183,0.1998
0.18325,0.1947
0.1835,0.21
0.18375,0.1998
0.184,0.2024
0.18425,0.2075
0.1845,0.1998
0.18475,0.1947
0.185,0.2075
0.18525,0.2075
0.1855,0.1973
0.18575,0.2024
0.186,0.2075
0.18625,0.1998
0.1865,0.1998
0.18675,0.1998
0.187,0.1922
0.18725,0.2024
0.1875,0.2049
0.18775,0.1998
0.188,0.1998
0.18825,0.2075
0.1885,0.1947
0.18875,0.1998
0.189,0.1998
0.18925,0.1922
0.1895,0.2049
0.18975,0.1998
0.19,0.1973
0.19025,0.2126
0.1905,0.1973
0.19075,0.1922
0.191,0.2075
0.19125,0.1998
0.1915,0.1998
0.19175,0.2049
0.192,0.1998
0.19225,0.1947
0.1925,0.1998
0.19275,0.1998
0.193,0.1922
0.19325,0.2075
0.1935,0.1998
0.19375,0.1922
0.194,0.2049
0.19425,0.1947
0.1945,0.1998
0.19475,0.2075
0.195,0.2024
0.19525,0.2024
0.1955,0.2024
0.19575,0.1947
0.196,0.1998
0.19625,0.1998
0.1965,0.1998
0.19675,0.1998
0.197,0.2278
0.19725,0.1871
0.1975,0.1922
0.19775,0.2024
0.198,0.1998
0.19825,0.1947
0.1985,0.2075
0.19875,0.2024
0.199,0.1947
0.19925,0.1998
0.1995,0.2049
0.19975,0.1947
0.2,0.1998
0.20025,0.2075
0.2005,0.1947
0.20075,0.1998
0.201,0.2049
0.20125,0.1947
0.2015,0.2075
0.20175,0.2024
0.202,0.1947
0.20225,0.2075
0.2025,0.2024
0.20275,0.1947
0.203,0.2049
0.20325,0.2024
0.2035,0.1947
0.20375,0.2304
0.204,0.1947
0.20425,0.1947
0.2045,0.2049
0.20475,0.1998
0.205,0.1947
0.20525,0.2075
0.2055,0.2024
0.20575,0.2024
0.206,0.2075
0.20625,0.2024
0.2065,0.1998
0.20675,0.2075
0.207,0.1947
0.20725,0.2024
0.2075,0.2075
0.20775,0.1947
0.208,0.2024
0.20825,0.2024
0.2085,0.1973
0.20875,0.2024
0.209,0.2024
0.20925,0.1973
0.2095,0.1998
0.20975,0.2024
0.21,0.1973
0.21025,0.21
0.2105,0.2151
0.21075,0.1947
0.211,0.2024
0.21125,0.2024
0.2115,0.1947
0.21175,0.2075
0.212,0.1998
0.21225,0.2024
0.2125,0.2049
0.21275,0.2024
0.213,0.2024
0.21325,0.2075
0.2135,0.1998
0.21375,0.2024
0.214,0.2075
0.21425,0.2024
0.2145,0.2049
0.21475,0.2075
0.215,0.1973
0.21525,0.2024
0.2155,0.2024
0.21575,0.1973
0.216,0.21
0.21625,0.2024
0.2165,0.1973
0.21675,0.1998
0.217,0.2075
0.21725,0.21
0.2175,0.1947
0.21775,0.2024
0.218,0.2024
0.21825,0.21
0.2185,0.2024
0.21875,0.1998
0.219,0.21
0.21925,0.2024
0.2195,0.1947
0.21975,0.2075
0.22,0.2024
0.22025,0.1973
0.2205,0.2024
0.22075,0.2024
0.221,0.1973
0.22125,0.2049
0.2215,0.2024
0.22175,0.1973
0.222,0.2024
0.22225,0.2024
0.2225,0.1947
0.22275,0.2024
0.223,0.2024
0.22325,0.1947
0.2235,0.1998
0.22375,0.2024
0.224,0.2151
0.22425,0.1947
0.2245,0.2024
0.22475,0.2024
0.225,0.2075
0.22525,0.2024
0.2255,0.2024
0.22575,0.2075
0.226,0.2024
0.22625,0.2024
0.2265,0.2075
0.22675,0.2024
0.227,0.2024
0.22725,0.2075
0.2275,0.1973
0.22775,0.2024
0.228,0.2024
0.22825,0.1973
0.2285,0.2075
0.22875,0.2049
0.229,0.1998
0.22925,0.21
0.2295,0.2049
0.22975,0.1973
0.23,0.21
0.23025,0.1973
0.2305,0.2049
0.23075,0.2202
0.231,0.1998
0.23125,0.21
0.2315,0.2024
0.23175,0.1947
0.232,0.21
0.23225,0.2024
0.2325,0.2049
0.23275,0.2075
0.233,0.1973
0.23325,0.2024
0.2335,0.21
0.23375,0.2024
0.234,0.2024
0.23425,0.2075
0.2345,0.1973
0.23475,0.2024
0.235,0.21
0.23525,0.1947
0.2355,0.2024
0.23575,0.2049
0.236,0.1973
0.23625,0.2024
0.2365,0.1998
0.23675,0.1998
0.237,0.2049
0.23725,0.1947
0.2375,0.2024
0.23775,0.1922
0.238,0.1922
0.23825,0.2024
0.2385,0.1998
0.23875,0.1973
0.239,0.2024
0.23925,0.2024
0.2395,0.1973
0.23975,0.1998
0.24,0.2024
0.24025,0.1947
0.2405,0.2024
0.24075,0.2024
0.241,0.1947
0.24125,0.2024
0.2415,0.2024
0.24175,0.2024
0.242,0.2075
0.24225,0.1947
0.2425,0.2024
0.24275,0.2075
0.243,0.2024
0.24325,0.2024
0.2435,0.2075
0.24375,0.1973
0.244,0.2075
0.24425,0.2151
0.2445,0.1846
0.24475,0.2024
0.245,0.1998
0.24525,0.1947
0.2455,0.2049
0.24575,0.1998
0.246,0.1998
0.24625,0.2049
0.2465,0.1947
0.24675,0.2024
0.247,0.1998
0.24725,0.1973
0.2475,0.2024
0.24775,0.2075
0.248,0.1973
0.24825,0.2024
0.2485,0.2075
0.24875,0.1973
0.249,0.2075
0.24925,0.2024
0.2495,0.2024
0.24975,0.2075
0.25,0.1947
0.25025,0.2024
0.2505,0.1998
0.25075,0.1947
0.251,0.2227
0.25125,0.1846
0.2515,0.1973
0.25175,0.2075
0.252,0.1998
0.25225,0.2024
0.2525,0.2075
0.25275,0.2024
0.253,0.1998
0.25325,0.2075
0.2535,0.1947
0.25375,0.1998
0.254,0.1998
0.25425,0.1947
0.2545,0.1998
0.25475,0.2024
0.255,0.1947
0.25525,0.2075
0.2555,0.1998
0.25575,0.1947
0.256,0.1998
0.25625,0.1998
0.2565,0.1998
0.25675,0.2075
0.257,0.1922
0.25725,0.1998
0.2575,0.2075
0.25775,0.1947
0.258,0.1897
0.25825,0.1998
0.2585,0.1973
0.25875,0.2075
0.259,0.1998
0.25925,0.1922
0.2595,0.2075
0.25975,0.1998
0.26,0.1922
0.26025,0.2049
0.2605,0.2024
0.26075,0.2024
0.261,0.2075
0.26125,0.1947
0.2615,0.2024
0.26175,0.2075
0.262,0.1947
0.26225,0.1998
0.2625,0.1998
0.26275,0.1922
0.263,0.2075
0.26325,0.2024
0.2635,0.1947
0.26375,0.2075
0.264,0.1998
0.26425,0.1998
0.2645,0.2227
0.26475,0.1795
0.265,0.1922
0.26525,0.2049
0.2655,0.1947
0.26575,0.1998
0.266,0.2075
0.26625,0.1947
0.2665,0.2024
0.26675,0.2024
0.267,0.1947
0.26725,0.2024
0.2675,0.2024
0.26775,0.2024
0.268,0.2049
0.26825,0.1998
0.2685,0.2024
0.26875,0.2024
0.269,0.1973
0.26925,0.1998
0.2695,0.2024
0.26975,0.1922
0.27,0.1998
0.27025,0.2024
0.2705,0.1947
0.27075,0.2024
0.271,0.2024
0.27125,0.2202
0.2715,0.1922
0.27175,0.1998
0.272,0.2024
0.27225,0.2075
0.2725,0.2024
0.27275,0.2024
0.273,0.2075
0.27325,0.2024
0.2735,0.2024
0.27375,0.2075
0.274,0.1973
0.27425,0.2024
0.2745,0.1998
0.27475,0.1947
0.275,0.2024
0.27525,0.2024
0.2755,0.1947
0.27575,0.2075
0.276,0.1998
0.27625,0.1973
0.2765,0.2024
0.27675,0.1947
0.277,0.2024
0.27725,0.21
0.2775,0.1947
0.27775,0.2024
0.278,0.2024
0.27825,0.1897
0.2785,0.2049
0.27875,0.2024
0.279,0.1947
0.27925,0.2049
0.2795,0.2024
0.27975,0.2024
0.28,0.2075
0.28025,0.1973
0.2805,0.2024
0.28075,0.2075
0.281,0.1973
0.28125,0.1998
0.2815,0.2075
0.28175,0.2024
0.282,0.1922
0.28225,0.2075
0.2825,0.2024
0.28275,0.2024
0.283,0.2075
0.28325,0.2024
0.2835,0.1922
0.28375,0.2049
0.284,0.1998
0.28425,0.1998
0.2845,0.2075
0.28475,0.21
0.285,0.1871
0.28525,0.2024
0.2855,0.1998
0.28575,0.1998
0.286,0.2075
0.28625,0.1998
0.2865,0.1998
0.28675,0.2075
0.287,0.1947
0.28725,0.2024
0.2875,0.2075
0.28775,0.1947
0.288,0.2024
0.28825,0.2075
0.2885,0.1947
0.28875,0.1998
0.289,0.2024
0.28925,0.1973
0.2895,0.2075
0.28975,0.2024
0.29,0.1947
0.29025,0.21
0.2905,0.2024
0.29075,0.2024
0.291,0.2075
0.29125,0.1947
0.2915,0.2024
0.29175,0.1897
0.292,0.2024
0.29225,0.2024
0.2925,0.2075
0.29275,0.1947
0.293,0.2024
0.29325,0.1998
0.2935,0.1947
0.29375,0.2049
0.294,0.2024
0.29425,0.2024
0.2945,0.2075
0.29475,0.1998
0.295,0.2024
0.29525,0.2075
0.2955,0.1973
0.29575,0.2024
0.296,0.2049
0.29625,0.1998
0.2965,0.2024
0.29675,0.1998
0.297,0.1922
0.29725,0.2075
0.2975,0.2024
0.29775,0.2024
0.298,0.2075
0.29825,0.1947
0.2985,0.2049
0.29875,0.2075
0.299,0.1973
0.29925,0.2024
0.2995,0.1998
0.29975,0.1922
0.3,0.2024
0.30025,0.2024
0.3005,0.1947
0.30075,0.2075
0.301,0.2024
0.30125,0.1947
0.3015,0.2024
0.30175,0.2024
0.302,0.1973
0.30225,0.2024
0.3025,0.2075
0.30275,0.1947
0.303,0.2024
0.30325,0.21
0.3035,0.1973
0.30375,0.21
0.304,0.1998
0.30425,0.1947
0.3045,0.2049
0.30475,0.1998
0.305,0.1998
0.30525,0.1897
0.3055,0.2024
0.30575,0.2024
0.306,0.2049
0.30625,0.1922
0.3065,0.1998
0.30675,0.2075
0.307,0.1973
0.30725,0.2024
0.3075,0.2024
0.30775,0.1947
0.308,0.2075
0.30825,0.2024
0.3085,0.2024
0.30875,0.2075
0.309,0.2024
0.30925,0.2024
0.3095,0.2049
0.30975,0.1947
0.31,0.2024
0.31025,0.2024
0.3105,0.1947
0.31075,0.2075
0.311,0.1998
0.31125,0.1947
0.3115,0.2075
0.31175,0.2049
0.312,0.1897
0.31225,0.2075
0.3125,0.2024
0.31275,0.2024
0.313,0.21
0.31325,0.2024
0.3135,0.2049
0.31375,0.2024
0.314,0.1998
0.31425,0.2049
0.3145,0.2024
0.31475,0.2024
0.315,0.2075
0.31525,0.2024
0.3155,0.2024
0.31575,0.2024
0.316,0.1973
0.31625,0.2024
0.3165,0.1998
0.31675,0.1947
0.317,0.2024
0.31725,0.2024
0.3175,0.1998
0.31775,0.2024
0.318,0.1947
0.31825,0.1998
0.3185,0.2075
0.31875,0.2075
0.319,0.1998
0.31925,0.2024
0.3195,0.1947
0.31975,0.2075
0.32,0.2024
0.32025,0.2024
0.3205,0.2075
0.32075,0.2024
0.321,0.2024
0.32125,0.21
0.3215,0.2024
0.32175,0.1947
0.322,0.2024
0.32225,0.1998
0.3225,0.1973
0.32275,0.2024
0.323,0.2024
0.32325,0.1973
0.3235,0.2049
0.32375,0.2024
0.324,0.2024
0.32425,0.2075
0.3245,0.2024
0.32475,0.2024
0.325,0.2075
0.32525,0.1922
0.3255,0.182
0.32575,0.2049
0.326,0.1973
0.32625,0.2024
0.3265,0.2049
0.32675,0.1947
0.327,0.1998
0.32725,0.2075
0.3275,0.2024
0.32775,0.2075
0.328,0.2024
0.32825,0.1947
0.3285,0.2075
0.32875,0.1973
0.329,0.2024
0.32925,0.2075
0.3295,0.1947
0.32975,0.2024
0.33,0.1998
0.33025,0.1973
0.3305,0.2075
0.33075,0.1998
0.331,0.2024
0.33125,0.2075
0.3315,0.1973
0.33175,0.2024
0.332,0.2024
0.33225,0.1846
0.3325,0.2049
0.33275,0.2049
0.333,0.1973
0.33325,0.2075
0.3335,0.2024
0.33375,0.1998
0.334,0.2075
0.33425,0.1973
0.3345,0.2024
0.33475,0.2075
0.335,0.2024
0.33525,0.2024
0.3355,0.2024
0.33575,0.1947
0.336,0.2024
0.33625,0.2024
0.3365,0.1922
0.33675,0.2075
0.337,0.2024
0.33725,0.2024
0.3375,0.2075
0.33775,0.1947
0.338,0.2075
0.33825,0.2024
0.3385,0.1973
0.33875,0.2024
0.339,0.2151
0.33925,0.1922
0.3395,0.21
0.33975,0.1998
0.34,0.2024
0.34025,0.2075
0.3405,0.1998
0.34075,0.2024
0.341,0.2075
0.34125,0.1947
0.3415,0.2024
0.34175,0.2024
0.342,0.1998
0.34225,0.2075
0.3425,0.1947
0.34275,0.1998
0.343,0.2075
0.34325,0.1998
0.3435,0.1998
0.34375,0.2049
0.344,0.1947
0.34425,0.2075
0.3445,0.1998
0.34475,0.1973
0.345,0.2024
0.34525,0.2024
0.3455,0.1922
0.34575,0.1897
0.346,0.2049
0.34625,0.2024
0.3465,0.1998
0.34675,0.21
0.347,0.1998
0.34725,0.2024
0.3475,0.2075
0.34775,0.1973
0.348,0.2024
0.34825,0.2075
0.3485,0.2024
0.34875,0.1998
0.349,0.2075
0.34925,0.1947
0.3495,0.2024
0.34975,0.2024
0.35,0.1922
0.35025,0.1998
0.3505,0.1998
0.35075,0.1947
0.351,0.2075
0.35125,0.1947
0.3515,0.1998
0.35175,0.1998
0.352,0.1947
0.35225,0.1998
0.3525,0.21
0.35275,0.1897
0.353,0.2024
0.35325,0.1998
0.3535,0.1922
0.35375,0.2075
0.354,0.2024
0.35425,0.2024
0.3545,0.21
0.35475,0.1973
0.355,0.1998
0.35525,0.2024
0.3555,0.1947
0.35575,0.2024
0.356,0.1998
0.35625,0.1947
0.3565,0.2075
0.35675,0.2024
0.357,0.1922
0.35725,0.2075
0.3575,0.1998
0.35775,0.2024
0.358,0.2024
0.35825,0.1947
0.3585,0.2049
0.35875,0.1998
0.359,0.1973
0.35925,0.2329
0.3595,0.1922
