unit,volts
0.027,1.8268
0.02725,1.8319
0.0275,1.8294
0.02775,1.8192
0.028,1.8319
0.02825,1.8217
0.0285,1.8268
0.02875,1.8319
0.029,1.8268
0.02925,1.8294
0.0295,1.8268
0.02975,1.8192
0.03,1.8243
0.03025,1.8294
0.0305,1.8268
0.03075,1.8268
0.031,1.8319
0.03125,1.8192
0.0315,1.8217
0.03175,1.8243
0.032,1.8217
0.03225,1.8294
0.0325,1.8192
0.03275,1.8268
0.033,1.8319
0.03325,1.8192
0.0335,1.8294
0.03375,1.8268
0.034,1.8217
0.03425,1.8268
0.0345,1.8243
0.03475,1.8217
0.035,1.8345
0.03525,1.8268
0.0355,1.8217
0.03575,1.8319
0.036,1.8268
0.03625,1.8268
0.0365,1.8319
0.03675,1.8192
0.037,1.8217
0.03725,1.8319
0.0375,1.8192
0.03775,1.8243
0.038,1.8294
0.03825,1.8192
0.0385,1.8243
0.03875,1.8268
0.039,1.8192
0.03925,1.8268
0.0395,1.8268
0.03975,1.8268
0.04,1.8319
0.04025,1.8268
0.0405,1.8192
0.04075,1.8319
0.041,1.8192
0.04125,1.8243
0.0415,1.8319
0.04175,1.8243
0.042,1.8268
0.04225,1.8319
0.0425,1.8192
0.04275,1.8268
0.043,1.8243
0.04325,1.8268
0.0435,1.8319
0.04375,1.8268
0.044,1.8243
0.04425,1.8319
0.0445,1.8217
0.04475,1.8268
0.045,1.8319
0.04525,1.8243
0.0455,1.8268
0.04575,1.8319
0.046,1.8217
0.04625,1.8319
0.0465,1.8268
0.04675,1.8192
0.047,1.8268
0.04725,1.8268
0.0475,1.8192
0.04775,1.8319
0.048,1.8268
0.04825,1.8217
0.0485,1.8319
0.04875,1.8268
0.049,1.8268
0.04925,1.8319
0.0495,1.8268
0.04975,1.8268
0.05,1.8319
0.05025,1.8217
0.0505,1.8243
0.05075,1.8268
0.051,1.8192
0.05125,1.8319
0.0515,1.8268
0.05175,1.8294
0.052,1.8268
0.05225,1.8268
0.0525,1.8268
0.05275,1.8345
0.053,1.8192
0.05325,1.8268
0.0535,1.8319
0.05375,1.8217
0.054,1.8294
0.05425,1.8294
0.0545,1.8217
0.05475,1.8268
0.055,1.8268
0.05525,1.8192
0.0555,1.8319
0.05575,1.8294
0.056,1.8217
0.05625,1.8268
0.0565,1.8268
0.05675,1.8192
0.057,1.8345
0.05725,1.8268
0.0575,1.8192
0.05775,1.8319
0.058,1.8192
0.05825,1.8243
0.0585,1.8345
0.05875,1.8217
0.059,1.8268
0.05925,1.8319
0.0595,1.8217
0.05975,1.8268
0.06,1.8319
0.06025,1.8192
0.0605,1.8294
0.06075,1.8243
0.061,1.8217
0.06125,1.8319
0.0615,1.8294
0.06175,1.8217
0.062,1.8268
0.06225,1.8268
0.0625,1.8192
0.06275,1.8294
0.063,1.8268
0.06325,1.8268
0.0635,1.8319
0.06375,1.8268
0.064,1.8243
0.06425,1.8294
0.0645,1.8268
0.06475,1.8268
0.065,1.8319
0.06525,1.8243
0.0655,1.8294
0.06575,1.8319
0.066,1.8192
0.06625,1.8243
0.0665,1.8243
0.06675,1.8192
0.067,1.8319
0.06725,1.8268
0.0675,1.8294
0.06775,1.8319
0.068,1.8243
0.06825,1.8268
0.0685,1.8294
0.06875,1.8268
0.069,1.8243
0.06925,1.8319
0.0695,1.8192
0.06975,1.8268
0.07,1.8319
0.07025,1.8192
0.0705,1.8268
0.07075,1.8294
0.071,1.8192
0.07125,1.8243
0.0715,1.8268
0.07175,1.8192
0.072,1.8319
0.07225,1.8268
0.0725,1.8217
0.07275,1.8319
0.073,1.8268
0.07325,1.8217
0.0735,1.8294
0.07375,1.8268
0.074,1.8268
0.07425,1.8319
0.0745,1.8192
0.07475,1.8268
0.075,1.8268
0.07525,1.8192
0.0755,1.8294
0.07575,1.8319
0.076,1.8192
0.07625,1.8319
0.0765,1.8268
0.07675,1.8192
0.077,1.8294
0.07725,1.8268
0.0775,1.8217
0.07775,1.8268
0.078,1.8319
0.07825,1.8268
0.0785,1.8268
0.07875,1.8319
0.079,1.8268
0.07925,1.8192
0.0795,1.8294
0.07975,1.8294
0.08,1.8217
0.08025,1.8294
0.0805,1.8268
0.08075,1.8192
0.081,1.8268
0.08125,1.8268
0.0815,1.8192
0.08175,1.8268
0.082,1.8268
0.08225,1.8192
0.0825,1.8268
0.08275,1.8268
0.083,1.8192
0.08325,1.8268
0.0835,1.8268
0.08375,1.8268
0.084,1.8319
0.08425,1.8192
0.0845,1.8268
0.08475,1.8294
0.085,1.8192
0.08525,1.8268
0.0855,1.8268
0.08575,1.8217
0.086,1.8319
0.08625,1.8268
0.0865,1.8192
0.08675,1.8319
0.087,1.8268
0.08725,1.8268
0.0875,1.8319
0.08775,1.8268
0.088,1.8268
0.08825,1.8294
0.0885,1.8192
0.08875,1.8294
0.089,1.8268
0.08925,1.8192
0.0895,1.8243
0.08975,1.8243
0.09,1.8192
0.09025,1.8319
0.0905,1.8243
0.09075,1.8192
0.091,1.8319
0.09125,1.8243
0.0915,1.8243
0.09175,1.8243
0.092,1.8243
0.09225,1.8192
0.0925,1.8294
0.09275,1.8192
0.093,1.8192
0.09325,1.8319
0.0935,1.8268
0.09375,1.8268
0.094,1.8319
0.09425,1.8192
0.0945,1.8268
0.09475,1.8319
0.095,1.8192
0.09525,1.8319
0.0955,1.8268
0.09575,1.8192
0.096,1.8268
0.09625,1.8294
0.0965,1.8192
0.09675,1.8345
0.097,1.8243
0.09725,1.8217
0.0975,1.8319
0.09775,1.8217
0.098,1.8268
0.09825,1.8319
0.0985,1.8268
0.09875,1.8268
0.099,1.8319
0.09925,1.8268
0.0995,1.8319
0.09975,1.8268
0.1,1.8217
0.10025,1.8294
0.1005,1.8268
0.10075,1.8192
0.101,1.8319
0.10125,1.8268
0.1015,1.8294
0.10175,1.8319
0.102,1.8217
0.10225,1.8268
0.1025,1.8294
0.10275,1.8192
0.103,1.8243
0.10325,1.8319
0.1035,1.8192
0.10375,1.8294
0.104,1.8268
0.10425,1.8217
0.1045,1.8319
0.10475,1.8268
0.105,1.8192
0.10525,1.8319
0.1055,1.8268
0.10575,1.8268
0.106,1.8319
0.10625,1.8268
0.1065,1.8294
0.10675,1.8294
0.107,1.8217
0.10725,1.8268
0.1075,1.8319
0.10775,1.8217
0.108,1.8294
0.10825,1.8294
0.1085,1.8217
0.10875,1.8268
0.109,1.8319
0.10925,1.8192
0.1095,1.8268
0.10975,1.8268
0.11,1.8268
0.11025,1.8294
0.1105,1.8243
0.11075,1.8268
0.111,1.8294
0.11125,1.8192
0.1115,1.8243
0.11175,1.8319
0.112,1.8294
0.11225,1.8268
0.1125,1.8268
0.11275,1.8268
0.113,1.8268
0.11325,1.8319
0.1135,1.8192
0.11375,1.8319
0.114,1.8243
0.11425,1.8192
0.1145,1.8268
0.11475,1.8268
0.115,1.8192
0.11525,1.8294
0.1155,1.8243
0.11575,1.8192
0.116,1.8268
0.11625,1.8268
0.1165,1.8192
0.11675,1.8217
0.117,1.8319
0.11725,1.8243
0.1175,1.8192
0.11775,1.8243
0.118,1.8294
0.11825,1.8217
0.1185,1.8192
0.11875,1.8319
0.119,1.8268
0.11925,1.8192
0.1195,1.8268
0.11975,1.8345
0.12,1.8268
0.12025,1.8192
0.1205,1.8294
0.12075,1.8268
0.121,1.8192
0.12125,1.8243
0.1215,1.8319
0.12175,1.8268
0.122,1.8243
0.12225,1.8345
0.1225,1.8166
0.12275,1.8268
0.123,1.8319
0.12325,1.8268
0.1235,1.8192
0.12375,1.8243
0.124,1.8319
0.12425,1.8192
0.1245,1.8243
0.12475,1.8319
0.125,1.8243
0.12525,1.8268
0.1255,1.8319
0.12575,1.8192
0.126,1.8268
0.12625,1.8345
0.1265,1.8192
0.12675,1.8192
0.127,1.8319
0.12725,1.8268
0.1275,1.8268
0.12775,1.8294
0.128,1.8192
0.12825,1.8243
0.1285,1.8319
0.12875,1.8192
0.129,1.8294
0.12925,1.8268
0.1295,1.8268
0.12975,1.8268
0.13,1.8268
0.13025,1.8268
0.1305,1.8294
0.13075,1.8268
0.131,1.8192
0.13125,1.8319
0.1315,1.8268
0.13175,1.8192
0.132,1.8294
0.13225,1.8345
0.1325,1.8192
0.13275,1.8319
0.133,1.8268
0.13325,1.8294
0.1335,1.8319
0.13375,1.8217
0.134,1.8192
0.13425,1.8345
0.1345,1.8268
0.13475,1.8294
0.135,1.8345
0.13525,1.8217
0.1355,1.8294
0.13575,1.8268
0.136,1.8192
0.13625,1.8319
0.1365,1.8268
0.13675,1.8294
0.137,1.8319
0.13725,1.8268
0.1375,1.8268
0.13775,1.8319
0.138,1.8192
0.13825,1.8268
0.1385,1.8319
0.13875,1.8217
0.139,1.8294
0.13925,1.8268
0.1395,1.8192
0.13975,1.8268
0.14,1.8268
0.14025,1.8192
0.1405,1.8268
0.14075,1.8268
0.141,1.8217
0.14125,1.8319
0.1415,1.8268
0.14175,1.8268
0.142,1.8268
0.14225,1.8268
0.1425,1.8268
0.14275,1.8319
0.143,1.8268
0.14325,1.8166
0.1435,1.8294
0.14375,1.8192
0.144,1.8268
0.14425,1.8319
0.1445,1.8192
0.14475,1.8268
0.145,1.8294
0.14525,1.8192
0.1455,1.8243
0.14575,1.8319
0.146,1.8192
0.14625,1.8243
0.1465,1.8192
0.14675,1.8268
0.147,1.8294
0.14725,1.8268
0.1475,1.8268
0.14775,1.8294
0.148,1.8192
0.14825,1.8268
0.1485,1.8294
0.14875,1.8192
0.149,1.8268
0.14925,1.8268
0.1495,1.8243
0.14975,1.8319
0.15,1.8192
0.15025,1.8243
0.1505,1.8319
0.15075,1.8268
0.151,1.8268
0.15125,1.8294
0.1515,1.8192
0.15175,1.8243
0.152,1.8268
0.15225,1.8192
0.1525,1.8319
0.15275,1.8243
0.153,1.8192
0.15325,1.8319
0.1535,1.8268
0.15375,1.8192
0.154,1.8319
0.15425,1.8268
0.1545,1.8268
0.15475,1.8268
0.155,1.8217
0.15525,1.8243
0.1555,1.8319
0.15575,1.8192
0.156,1.8345
0.15625,1.8294
0.1565,1.8192
0.15675,1.8268
0.157,1.8268
0.15725,1.8192
0.1575,1.8319
0.15775,1.8243
0.158,1.8268
0.15825,1.8319
0.1585,1.8268
0.15875,1.8294
0.159,1.8268
0.15925,1.8192
0.1595,1.8345
0.15975,1.8319
0.16,1.8217
0.16025,1.8294
0.1605,1.8268
0.16075,1.8217
0.161,1.8294
0.16125,1.8268
0.1615,1.8217
0.16175,1.8268
0.162,1.8294
0.16225,1.8217
0.1625,1.8268
0.16275,1.8268
0.163,1.8192
0.16325,1.8294
0.1635,1.8345
0.16375,1.8217
0.164,1.8268
0.16425,1.8319
0.1645,1.8294
0.16475,1.8294
0.165,1.8319
0.16525,1.8294
0.1655,1.8268
0.16575,1.8268
0.166,1.8192
0.16625,1.8319
0.1665,1.8268
0.16675,1.8294
0.167,1.8319
0.16725,1.8268
0.1675,1.8268
0.16775,1.8319
0.168,1.8268
0.16825,1.8268
0.1685,1.8345
0.16875,1.8192
0.169,1.8268
0.16925,1.8319
0.1695,1.8217
0.16975,1.8294
0.17,1.8268
0.17025,1.8294
0.1705,1.8319
0.17075,1.8268
0.171,1.8268
0.17125,1.8319
0.1715,1.8217
0.17175,1.8294
0.172,1.8319
0.17225,1.8217
0.1725,1.8268
0.17275,1.8268
0.173,1.8217
0.17325,1.8345
0.1735,1.8268
0.17375,1.8192
0.174,1.8319
0.17425,1.8268
0.1745,1.8268
0.17475,1.8345
0.175,1.8217
0.17525,1.8192
0.1755,1.8319
0.17575,1.8268
0.176,1.8294
0.17625,1.8268
0.1765,1.8192
0.17675,1.8268
0.177,1.8294
0.17725,1.8192
0.1775,1.8243
0.17775,1.8268
0.178,1.8192
0.17825,1.8268
0.1785,1.8268
0.17875,1.8217
0.179,1.8243
0.17925,1.8268
0.1795,1.8217
0.17975,1.8319
0.18,1.8268
0.18025,1.8268
0.1805,1.8217
0.18075,1.8192
0.181,1.8268
0.18125,1.8268
0.1815,1.8192
0.18175,1.8268
0.182,1.8243
0.18225,1.8192
0.1825,1.8294
0.18275,1.8268
0.183,1.8243
0.18325,1.8319
0.1835,1.8192
0.18375,1.8243
0.184,1.8294
0.18425,1.8243
0.1845,1.8243
0.18475,1.8294
0.185,1.8268
0.18525,1.8166
0.1855,1.8268
0.18575,1.8319
0.186,1.8192
0.18625,1.8243
0.1865,1.8243
0.18675,1.8192
0.187,1.8294
0.18725,1.8243
0.1875,1.8192
0.18775,1.8243
0.188,1.8294
0.18825,1.8217
0.1885,1.8294
0.18875,1.8268
0.189,1.8192
0.18925,1.8319
0.1895,1.8268
0.18975,1.8192
0.19,1.8319
0.19025,1.8268
0.1905,1.8268
0.19075,1.8319
0.191,1.8268
0.19125,1.8243
0.1915,1.8319
0.19175,1.8268
0.192,1.8243
0.19225,1.8319
0.1925,1.8268
0.19275,1.8268
0.193,1.8345
0.19325,1.8294
0.1935,1.8268
0.19375,1.8319
0.194,1.8192
0.19425,1.8268
0.1945,1.8319
0.19475,1.8217
0.195,1.8243
0.19525,1.8268
0.1955,1.8217
0.19575,1.8319
0.196,1.8268
0.19625,1.8217
0.1965,1.8268
0.19675,1.8319
0.197,1.8166
0.19725,1.8268
0.1975,1.8319
0.19775,1.8268
0.198,1.8268
0.19825,1.8319
0.1985,1.8268
0.19875,1.8192
0.199,1.8268
0.19925,1.8268
0.1995,1.8192
0.19975,1.8268
0.2,1.8294
0.20025,1.8192
0.2005,1.8268
0.20075,1.8268
0.201,1.8192
0.20125,1.8268
0.2015,1.8268
0.20175,1.8217
0.202,1.8319
0.20225,1.8268
0.2025,1.8268
0.20275,1.8294
0.203,1.8268
0.20325,1.8192
0.2035,1.8319
0.20375,1.8268
0.204,1.8243
0.20425,1.8319
0.2045,1.8243
0.20475,1.8192
0.205,1.8294
0.20525,1.8192
0.2055,1.8268
0.20575,1.8294
0.206,1.8192
0.20625,1.8268
0.2065,1.8319
0.20675,1.8192
0.207,1.8268
0.20725,1.8268
0.2075,1.8192
0.20775,1.8268
0.208,1.8268
0.20825,1.8192
0.2085,1.8319
0.20875,1.8268
0.209,1.8192
0.20925,1.8319
0.2095,1.8268
0.20975,1.8192
0.21,1.8319
0.21025,1.8243
0.2105,1.8294
0.21075,1.8319
0.211,1.8268
0.21125,1.8192
0.2115,1.8319
0.21175,1.8268
0.212,1.8268
0.21225,1.8319
0.2125,1.8192
0.21275,1.8294
0.213,1.8319
0.21325,1.8192
0.2135,1.8268
0.21375,1.8319
0.214,1.8217
0.21425,1.8268
0.2145,1.8268
0.21475,1.8217
0.215,1.8268
0.21525,1.8294
0.2155,1.8192
0.21575,1.8268
0.216,1.8268
0.21625,1.8268
0.2165,1.8319
0.21675,1.8268
0.217,1.8192
0.21725,1.8319
0.2175,1.8268
0.21775,1.8268
0.218,1.8319
0.21825,1.8294
0.2185,1.8268
0.21875,1.8319
0.219,1.8268
0.21925,1.8268
0.2195,1.8345
0.21975,1.8268
0.22,1.8217
0.22025,1.8268
0.2205,1.8268
0.22075,1.8217
0.221,1.8319
0.22125,1.8268
0.2215,1.8268
0.22175,1.8319
0.222,1.8243
0.22225,1.8217
0.2225,1.8243
0.22275,1.8268
0.223,1.8192
0.22325,1.8319
0.2235,1.8217
0.22375,1.8243
0.224,1.8319
0.22425,1.8192
0.2245,1.8268
0.22475,1.8294
0.225,1.8192
0.22525,1.8268
0.2255,1.8319
0.22575,1.8243
0.226,1.8268
0.22625,1.8319
0.2265,1.8192
0.22675,1.8268
0.227,1.8319
0.22725,1.8192
0.2275,1.8268
0.22775,1.8268
0.228,1.8217
0.22825,1.8319
0.2285,1.8268
0.22875,1.8294
0.229,1.8319
0.22925,1.8268
0.2295,1.8268
0.22975,1.8319
0.23,1.8192
0.23025,1.8268
0.2305,1.8268
0.23075,1.8217
0.231,1.8319
0.23125,1.8294
0.2315,1.8294
0.23175,1.8319
0.232,1.8268
0.23225,1.8294
0.2325,1.8319
0.23275,1.8192
0.233,1.8268
0.23325,1.8268
0.2335,1.8217
0.23375,1.8268
0.234,1.8319
0.23425,1.8217
0.2345,1.8268
0.23475,1.8268
0.235,1.8192
0.23525,1.8319
0.2355,1.8268
0.23575,1.8192
0.236,1.8319
0.23625,1.8192
0.2365,1.8294
0.23675,1.8319
0.237,1.8217
0.23725,1.8268
0.2375,1.8268
0.23775,1.8217
0.238,1.8268
0.23825,1.8268
0.2385,1.8192
0.23875,1.8345
0.239,1.8294
0.23925,1.8192
0.2395,1.8319
0.23975,1.8243
0.24,1.8192
0.24025,1.8294
0.2405,1.8268
0.24075,1.8217
0.241,1.8319
0.24125,1.8243
0.2415,1.8268
0.24175,1.8319
0.242,1.8268
0.24225,1.8268
0.2425,1.8319
0.24275,1.8217
0.243,1.8268
0.24325,1.8268
0.2435,1.8192
0.24375,1.8345
0.244,1.8268
0.24425,1.8243
0.2445,1.8319
0.24475,1.8268
0.245,1.8192
0.24525,1.8268
0.2455,1.8192
0.24575,1.8243
0.246,1.8319
0.24625,1.8192
0.2465,1.8268
0.24675,1.8268
0.247,1.8192
0.24725,1.8319
0.2475,1.8243
0.24775,1.8192
0.248,1.8345
0.24825,1.8268
0.2485,1.8192
0.24875,1.8319
0.249,1.8192
0.24925,1.8268
0.2495,1.8294
0.24975,1.8243
0.25,1.8268
0.25025,1.8268
0.2505,1.8217
0.25075,1.8319
0.251,1.8243
0.25125,1.8192
0.2515,1.8319
0.25175,1.8243
0.252,1.8243
0.25225,1.8294
0.2525,1.8192
0.25275,1.8268
0.253,1.8319
0.25325,1.8192
0.2535,1.8243
0.25375,1.8268
0.254,1.8192
0.25425,1.8268
0.2545,1.8243
0.25475,1.8192
0.255,1.8319
0.25525,1.8217
0.2555,1.8217
0.25575,1.8319
0.256,1.8268
0.25625,1.8217
0.2565,1.8319
0.25675,1.8217
0.257,1.8268
0.25725,1.8268
0.2575,1.8192
0.25775,1.8243
0.258,1.8268
0.25825,1.8217
0.2585,1.8319
0.25875,1.8268
0.259,1.8268
0.25925,1.8319
0.2595,1.8268
0.25975,1.8268
0.26,1.8319
0.26025,1.8268
0.2605,1.8268
0.26075,1.8268
0.261,1.8192
0.26125,1.8268
0.2615,1.8243
0.26175,1.8192
0.262,1.8319
0.26225,1.8268
0.2625,1.8217
0.26275,1.8268
0.263,1.8268
0.26325,1.8217
0.2635,1.8319
0.26375,1.8192
0.264,1.8268
0.26425,1.8319
0.2645,1.8192
0.26475,1.8243
0.265,1.8319
0.26525,1.8166
0.2655,1.8268
0.26575,1.8268
0.266,1.8192
0.26625,1.8268
0.2665,1.8268
0.26675,1.8217
0.267,1.8319
0.26725,1.8268
0.2675,1.8294
0.26775,1.8319
0.268,1.8192
0.26825,1.8268
0.2685,1.8319
0.26875,1.8192
0.269,1.8268
0.26925,1.8294
0.2695,1.8192
0.26975,1.8268
0.27,1.8268
0.27025,1.8166
0.2705,1.8319
0.27075,1.8294
0.271,1.8192
0.27125,1.8319
0.2715,1.8217
0.27175,1.8268
0.272,1.8319
0.27225,1.8268
0.2725,1.8268
0.27275,1.8319
0.273,1.8217
0.27325,1.8268
0.2735,1.8319
0.27375,1.8192
0.274,1.8319
0.27425,1.8268
0.2745,1.8192
0.27475,1.8268
0.275,1.8268
0.27525,1.8192
0.2755,1.8319
0.27575,1.8268
0.276,1.8243
0.27625,1.8319
0.2765,1.8217
0.27675,1.8268
0.277,1.8243
0.27725,1.8192
0.2775,1.8268
0.27775,1.8268
0.278,1.8192
0.27825,1.8294
0.2785,1.8243
0.27875,1.8268
0.279,1.8268
0.27925,1.8294
0.2795,1.8268
0.27975,1.8319
0.28,1.8192
0.28025,1.8268
0.2805,1.8319
0.28075,1.8192
0.281,1.8268
0.28125,1.8294
0.2815,1.8192
0.28175,1.8243
0.282,1.8268
0.28225,1.8192
0.2825,1.8268
0.28275,1.8319
0.283,1.8192
0.28325,1.8217
0.2835,1.8319
0.28375,1.8243
0.284,1.8268
0.28425,1.8294
0.2845,1.8268
0.28475,1.8217
0.285,1.8319
0.28525,1.8243
0.2855,1.8268
0.28575,1.8294
0.286,1.8268
0.28625,1.8192
0.2865,1.8319
0.28675,1.8192
0.287,1.8268
0.28725,1.8243
0.2875,1.8192
0.28775,1.8268
0.288,1.8319
0.28825,1.8217
0.2885,1.8319
0.28875,1.8294
0.289,1.8192
0.28925,1.8319
0.2895,1.8268
0.28975,1.8268
0.29,1.8319
0.29025,1.8268
0.2905,1.8268
0.29075,1.8319
0.291,1.8192
0.29125,1.8268
0.2915,1.8319
0.29175,1.8192
0.292,1.8268
0.29225,1.8319
0.2925,1.8192
0.29275,1.8243
0.293,1.8268
0.29325,1.8192
0.2935,1.8319
0.29375,1.8268
0.294,1.8268
0.29425,1.8319
0.2945,1.8192
0.29475,1.8268
0.295,1.8319
0.29525,1.8192
0.2955,1.8268
0.29575,1.8319
0.296,1.8192
0.29625,1.8243
0.2965,1.8294
0.29675,1.8217
0.297,1.8319
0.29725,1.8268
0.2975,1.8217
0.29775,1.8345
0.298,1.8192
0.29825,1.8294
0.2985,1.8268
0.29875,1.8192
0.299,1.8243
0.29925,1.8319
0.2995,1.8217
0.29975,1.8243
0.3,1.8243
0.30025,1.8192
0.3005,1.8319
0.30075,1.8268
0.301,1.8268
0.30125,1.8345
0.3015,1.8268
0.30175,1.8268
0.302,1.8319
0.30225,1.8268
0.3025,1.8217
0.30275,1.8268
0.303,1.8268
0.30325,1.8268
0.3035,1.8319
0.30375,1.8243
0.304,1.8268
0.30425,1.8319
0.3045,1.8268
0.30475,1.8268
0.305,1.8294
0.30525,1.8243
0.3055,1.8268
0.30575,1.8294
0.306,1.8192
0.30625,1.8268
0.3065,1.8268
0.30675,1.8217
0.307,1.8294
0.30725,1.8268
0.3075,1.8217
0.30775,1.8243
0.308,1.8268
0.30825,1.8294
0.3085,1.8319
0.30875,1.8192
0.309,1.8294
0.30925,1.8319
0.3095,1.8192
0.30975,1.8268
0.31,1.8243
0.31025,1.8192
0.3105,1.8319
0.31075,1.8268
0.311,1.8243
0.31125,1.8319
0.3115,1.8294
0.31175,1.8243
0.312,1.8319
0.31225,1.8268
0.3125,1.8268
0.31275,1.8319
0.313,1.8268
0.31325,1.8294
0.3135,1.8319
0.31375,1.8217
0.314,1.8319
0.31425,1.8268
0.3145,1.8192
0.31475,1.8319
0.315,1.8268
0.31525,1.8294
0.3155,1.8268
0.31575,1.8217
0.316,1.8319
0.31625,1.8268
0.3165,1.8192
0.31675,1.8319
0.317,1.8268
0.31725,1.8192
0.3175,1.8319
0.31775,1.8217
0.318,1.8294
0.31825,1.8268
0.3185,1.8217
0.31875,1.8294
0.319,1.8268
0.31925,1.8217
0.3195,1.8294
0.31975,1.8268
0.32,1.8294
0.32025,1.8319
0.3205,1.8192
0.32075,1.8294
0.321,1.8345
0.32125,1.8294
0.3215,1.8268
0.32175,1.8319
0.322,1.8268
0.32225,1.8192
0.3225,1.8294
0.32275,1.8268
0.323,1.8294
0.32325,1.8319
0.3235,1.8268
0.32375,1.8268
0.324,1.8319
0.32425,1.8192
0.3245,1.8243
0.32475,1.8319
0.325,1.8192
0.32525,1.8243
0.3255,1.8294
0.32575,1.8192
0.326,1.8319
0.32625,1.8319
0.3265,1.8192
0.32675,1.8268
0.327,1.8243
0.32725,1.8192
0.3275,1.8319
0.32775,1.8268
0.328,1.8268
0.32825,1.8319
0.3285,1.8192
0.32875,1.8268
0.329,1.8243
0.32925,1.8192
0.3295,1.8268
0.32975,1.8268
0.33,1.8192
0.33025,1.8319
0.3305,1.8243
0.33075,1.8268
0.331,1.8268
0.33125,1.8192
0.3315,1.8268
0.33175,1.8268
0.332,1.8192
0.33225,1.8319
0.3325,1.8294
0.33275,1.8192
0.333,1.8294
0.33325,1.8192
0.3335,1.8294
0.33375,1.8294
0.334,1.8192
0.33425,1.8268
0.3345,1.8319
0.33475,1.8192
0.335,1.8268
0.33525,1.8243
0.3355,1.8192
0.33575,1.8319
0.336,1.8243
0.33625,1.8294
0.3365,1.8294
0.33675,1.8192
0.337,1.8268
0.33725,1.8319
0.3375,1.8192
0.33775,1.8243
0.338,1.8243
0.33825,1.8268
0.3385,1.8243
0.33875,1.8268
0.339,1.8192
0.33925,1.8319
0.3395,1.8217
0.33975,1.8268
0.34,1.8319
0.34025,1.8192
0.3405,1.8268
0.34075,1.8268
0.341,1.8217
0.34125,1.8345
0.3415,1.8243
0.34175,1.8268
0.342,1.8319
0.34225,1.8192
0.3425,1.8268
0.34275,1.8268
0.343,1.8192
0.34325,1.8268
0.3435,1.8319
0.34375,1.8217
0.344,1.8319
0.34425,1.8268
0.3445,1.8268
0.34475,1.8294
0.345,1.8268
0.34525,1.8217
0.3455,1.8243
0.34575,1.8319
0.346,1.8268
0.34625,1.8268
0.3465,1.8319
0.34675,1.8268
0.347,1.8192
0.34725,1.8243
0.3475,1.8192
0.34775,1.8294
0.348,1.8319
0.34825,1.8192
0.3485,1.8268
0.34875,1.8268
0.349,1.8192
0.34925,1.8319
0.3495,1.8319
0.34975,1.8192
0.35,1.8319
0.35025,1.8268
0.3505,1.8217
0.35075,1.8319
0.351,1.8268
0.35125,1.8294
0.3515,1.8268
0.35175,1.8217
0.352,1.8319
0.35225,1.8294
0.3525,1.8217
0.35275,1.8294
0.353,1.8345
0.35325,1.8192
0.3535,1.8319
0.35375,1.8217
0.354,1.8243
0.35425,1.8319
0.3545,1.8217
0.35475,1.8294
0.355,1.8268
0.35525,1.8243
0.3555,1.8294
0.35575,1.8319
0.356,1.8268
0.35625,1.8345
0.3565,1.8217
0.35675,1.8268
0.357,1.8319
0.35725,1.8217
0.3575,1.8268
0.35775,1.8268
0.358,1.8192
0.35825,1.8345
