frequency,magnitude
0.009924,5.9355
0.010012,20.9798
0.010158,4.9013
0.010204,21.8225
0.010321,5.3399
0.010329,25.5922
0.010337,5.9264
0.010364,25.8839
0.010383,8.0187
0.010413,25.3055
0.010429,3.7555
0.010469,16.3554
0.010495,2.8309
0.010503,23.8125
0.010511,5.3402
0.010535,26.5224
0.010554,1.6194
0.010571,20.9967
0.010587,7.5351
0.010592,34.1391
0.010601,8.9393
0.010609,25.122
0.010614,3.2379
0.010713,19.3234
0.010755,5.4721
0.010761,32.8329
0.010766,8.5152
0.010862,25.1879
0.010913,10.8434
0.010921,26.2213
0.010929,4.487
0.010953,30.8865
0.010973,4.006
0.010990,34.8793
0.011000,13.471
0.011027,46.4967
0.011043,8.7528
0.011114,32.752
0.011174,8.0423
0.011281,44.8369
0.011353,17.2637
0.011367,56.922
0.011380,19.9243
0.011392,53.6083
0.011408,13.3919
0.011421,47.8948
0.011435,18.3226
0.011440,49.6015
0.011446,13.0963
0.011461,42.2417
0.011473,10.1079
0.011486,36.3577
0.011500,1.6966
0.011523,39.9387
0.011538,12.6522
0.011546,33.4582
0.011554,12.3311
0.011664,30.7452
0.011712,10.6817
0.011752,27.4609
0.011788,3.0774
0.011926,26.2642
0.012087,1.693
0.012103,26.7644
0.012125,6.2137
0.012189,32.6304
0.012250,8.7842
0.012269,34.7291
0.012288,4.0847
0.012308,25.1101
0.012337,7.2617
0.012356,37.3378
0.012375,12.0225
0.012415,32.1766
0.012451,9.2595
0.012457,43.5072
0.012462,11.7571
0.012467,30.8564
0.012473,10.702
0.012502,29.7273
0.012538,3.6406
0.012548,34.9704
0.012560,9.4273
0.012573,34.9499
0.012587,13.3796
0.012592,36.8335
0.012640,21.1714
0.012755,5.0054
0.012777,30.6909
0.012793,4.2621
0.012803,31.9756
0.012815,5.052
0.012827,32.1975
0.012851,13.386
0.012859,45.3644
0.012864,11.9383
0.012879,33.8446
0.012913,3.9526
0.012955,29.8546
0.013054,7.0803
0.013060,45.316
0.013065,11.0608
0.013071,49.5758
0.013076,12.3794
0.013099,37.0392
0.013125,6.0642
0.013130,47.772
0.013136,5.595
0.013141,48.7768
0.013147,6.2292
0.013175,31.6173
0.013207,6.8089
0.013216,40.9527
0.013228,3.5911
0.013256,29.8114
0.013310,7.7284
0.013417,30.3536
0.013527,10.2353
0.013533,45.8785
0.013538,10.077
0.013543,42.4335
0.013549,8.903
0.013554,40.4849
0.013560,11.7035
0.013565,30.3677
0.013571,11.8788
0.013576,34.3679
0.013582,11.9598
0.013594,41.9374
0.013603,10.8441
0.013609,36.0307
0.013614,14.1249
0.013626,46.3005
0.013636,11.3206
0.013644,30.6247
0.013652,12.3759
0.013675,34.8069
0.013707,8.4824
0.013712,35.3473
0.013717,14.097
0.013723,46.8339
0.013728,11.4372
0.013734,32.4966
0.013739,4.6228
0.013765,42.9936
0.013818,12.2529
0.013888,36.4734
0.014005,9.805
0.014018,25.1116
0.014027,5.7981
0.014048,33.2581
0.014060,6.9414
0.014129,27.0037
0.014158,4.4635
0.014166,57.0752
0.014177,10.2271
0.014201,37.6583
0.014217,5.7159
0.014234,30.8221
0.014250,5.327
0.014264,28.6634
0.014283,11.9179
0.014288,31.2368
0.014293,7.1999
0.014299,37.8327
0.014304,11.1951
0.014310,39.3046
0.014315,7.8169
0.014325,25.1958
0.014337,4.0983
0.014342,37.2264
0.014348,4.5783
0.014519,25.9766
0.014571,1.4592
0.014583,22.6538
0.014592,4.8254
0.014619,33.7987
0.014641,8.3279
0.014666,35.5594
0.014704,11.7695
0.014749,31.9909
0.014821,2.4773
0.014854,26.0201
0.014880,3.4276
0.014889,14.6727
0.014897,44.0442
0.014902,10.8314
0.014933,35.5003
0.014973,8.0544
0.014978,41.8902
0.014984,6.4565
0.014989,51.9407
0.015006,20.9848
0.015038,61.1658
0.015043,15.4381
0.015049,52.4479
0.015054,9.5498
0.015120,28.2681
0.015174,9.185
0.015191,27.909
0.015223,8.1291
0.015228,42.8481
0.015234,10.746
0.015239,50.4542
0.015245,5.4829
0.015265,30.9336
0.015293,1.3441
0.015351,25.2162
0.015413,1.9977
0.015506,31.1483
0.015538,5.5806
0.015563,34.6793
0.015587,13.2127
0.015592,40.3594
0.015598,11.6606
0.015606,31.4894
0.015614,2.9877
0.015674,34.0198
0.015723,11.4754
0.015771,34.7086
0.015826,1.6335
0.015842,35.6238
0.015853,12.0836
0.015859,47.6842
0.015864,7.4485
0.015878,35.6598
0.015891,12.6902
0.015901,35.5864
0.015918,9.8984
0.015924,42.9926
0.015929,4.6259
0.015995,29.4114
0.016022,4.9456
0.016046,28.4739
0.016076,9.893
0.016082,33.1917
0.016087,7.7665
0.016103,31.3953
0.016114,6.434
0.016141,25.6256
0.016207,7.9148
0.016309,28.3432
0.016342,2.4563
0.016379,34.0271
0.016397,6.9504
0.016410,30.0318
0.016424,3.8345
0.016445,26.9015
0.016478,7.8548
0.016490,26.3359
0.016505,9.1554
0.016511,35.1247
0.016516,10.6063
0.016536,32.7284
0.016560,10.0805
0.016615,27.6502
0.016685,10.9686
0.016721,35.0653
0.016755,3.4388
0.016785,32.4237
0.016826,8.617
0.016838,40.0326
0.016853,2.2845
0.016873,32.1888
0.016897,8.6284
0.016925,31.728
0.016967,7.6062
0.016987,22.3289
0.017011,7.9675
0.017019,29.0156
0.017027,6.8972
0.017033,34.6949
0.017038,8.6328
0.017084,26.9444
0.017125,7.0198
0.017145,28.4043
0.017168,1.9132
0.017177,35.1028
0.017185,4.9221
0.017200,30.2822
0.017212,10.9741
0.017236,33.5717
0.017255,9.9227
0.017283,30.7246
0.017332,9.9744
0.017337,30.0893
0.017342,11.1018
0.017348,4.2211
0.017359,35.5691
0.017375,11.8403
0.017383,29.359
0.017391,12.0351
0.017444,34.2353
0.017500,9.3773
0.017505,30.0868
0.017511,4.4497
0.017519,49.6643
0.017527,12.7703
0.017554,31.8476
0.017571,3.1057
0.017579,41.1956
0.017587,4.5843
0.017595,41.2038
0.017603,7.2898
0.017642,33.6817
0.017679,13.7757
0.017688,42.0732
0.017696,2.9346
0.017704,41.2564
0.017712,7.7742
0.017736,40.4882
0.017755,14.299
0.017764,47.1289
0.017772,9.765
0.017780,41.1886
0.017788,12.4267
0.017805,40.8068
0.017818,12.8323
0.017849,36.9219
0.017880,5.0272
0.017910,33.3537
0.017929,11.4405
0.017950,28.8497
0.017978,2.4354
0.017996,34.3204
0.018022,7.7466
0.018067,28.809
0.018174,7.9688
0.018283,33.1361
0.018413,2.6618
0.018438,19.2438
0.018467,2.5841
0.018498,36.2708
0.018533,10.7705
0.018578,35.8764
0.018603,4.9727
0.018682,36.8344
0.018739,13.3458
0.018747,41.2172
0.018755,8.272
0.018776,34.5589
0.018788,8.8182
0.018937,40.4404
0.019179,9.4866
0.019201,39.4194
0.019217,7.1814
0.019407,37.5064
0.019538,11.2149
0.019567,33.8773
0.019598,12.7139
0.019685,42.0158
0.019832,4.9125
0.019845,19.7211
0.019861,45.5878
0.019870,10.0394
0.019885,24.2985
0.019908,6.6792
0.019936,36.7392
0.019967,11.0774
0.020000,50.3961
0.020049,19.1753
0.020086,46.3305
0.020130,17.4921
0.020166,52.4382
0.020190,14.3446
0.020268,39.1596
0.020315,3.8945
0.020370,36.0595
0.020418,11.0403
0.020440,49.0933
0.020478,18.1636
0.020520,44.039
0.020603,8.0209
0.020609,30.4989
0.020710,75.7099
0.020804,14.7616
0.020925,56.7154
0.021024,20.229
0.021041,49.8944
0.021054,8.8026
0.021110,40.7951
0.021141,9.2616
0.021173,52.2345
0.021190,4.233
0.021214,49.3818
0.021234,15.1341
0.021247,76.5038
0.021261,25.219
0.021281,67.9921
0.021304,23.8862
0.021426,147.7279
0.021715,63.7279
0.021769,25.7538
0.021855,7.1356
0.021900,19.1997
0.021932,4.2124
0.021940,25.8955
0.021946,6.6278
0.021955,19.7655
0.021967,6.9498
0.021977,20.1618
0.021989,4.4594
0.022014,16.7569
0.022054,3.7606
0.022060,23.6546
0.022073,7.7428
0.022090,2.4572
0.022098,14.0184
0.022103,3.6112
0.022109,34.5294
0.022114,6.7235
0.022120,35.4942
0.022125,12.9503
0.022130,3.8709
0.022196,13.6638
0.022250,4.1097
0.022264,16.1293
0.022277,2.9912
0.022293,17.0282
0.022312,4.5148
0.022325,15.4673
0.022337,5.5592
0.022369,18.2736
0.022413,4.4261
0.022436,17.0046
0.022489,5.6457
0.022512,17.7321
0.022561,2.6942
0.022596,13.5374
0.022630,3.4051
0.022654,13.2812
0.022679,5.1732
0.022685,20.9812
0.022690,3.7491
0.022696,1.5231
0.022704,19.1713
0.022712,3.0283
0.022736,12.2329
0.022755,1.4961
0.022800,10.0167
0.022859,1.181
0.022954,13.9075
0.023043,3.4031
0.023090,19.4146
0.023160,4.999
0.023196,17.4445
0.023277,5.2259
0.023310,16.4786
0.023356,2.54
0.023370,9.8641
0.023386,3.4147
0.023421,11.9914
0.023467,5.299
0.023507,13.2958
0.023533,2.2377
0.023568,23.1248
0.023636,5.1014
0.023656,18.9542
0.023668,2.3755
0.023674,7.6232
0.023685,21.8616
0.023701,2.3103
0.023732,13.5548
0.023772,3.0285
0.023781,10.9563
0.023793,1.229
0.023850,11.31
0.023875,2.0898
0.023895,11.8735
0.023910,4.7488
0.023940,16.5532
0.023995,4.9033
0.024000,23.5227
0.024005,6.3753
0.024011,20.3626
0.024019,3.5134
0.024039,14.4891
0.024054,3.6302
0.024077,17.0356
0.024092,4.9343
0.024130,15.6966
0.024179,3.7163
0.024222,13.2838
0.024266,5.5231
0.024288,14.7856
0.024304,2.946
0.024310,32.9539
0.024384,11.1472
0.024451,4.2969
0.024465,17.005
0.024478,5.4035
0.024513,17.6388
0.024538,5.0434
0.024546,17.7354
0.024554,6.3678
0.024605,17.6914
0.024663,7.4915
0.024679,21.2126
0.024690,1.0576
0.024840,15.766
0.024921,5.069
0.024957,15.0206
0.024996,5.2732
0.025005,33.3888
0.025011,5.0899
0.025024,23.2142
0.025048,6.457
0.025097,17.102
0.025136,3.3459
0.025148,16.7213
0.025158,2.4208
0.025166,20.4723
0.025174,4.384
0.025190,22.3915
0.025201,4.8421
0.025226,18.6547
0.025250,4.3502
0.025258,22.6182
0.025266,8.9143
0.025274,23.8969
0.025283,3.0039
0.025356,15.7655
0.025413,1.1763
0.025418,11.4206
0.025424,3.5533
0.025467,18.3678
0.025505,1.6887
0.025535,15.0869
0.025560,3.1999
0.025596,21.1316
0.025636,1.6242
0.025686,13.8595
0.025761,3.3299
0.025788,14.048
0.025823,3.9695
0.025862,15.1406
0.025902,2.1394
0.025908,7.5139
0.025916,28.0893
0.025924,5.853
0.025954,24.3055
0.025984,5.3062
0.025996,18.0475
0.026005,4.0241
0.026158,19.6104
0.026268,7.7724
0.026277,1.0222
0.026297,18.4021
0.026321,2.7644
0.026333,12.0062
0.026342,3.1511
0.026363,26.9359
0.026391,8.7955
0.026399,22.1515
0.026408,2.9172
0.026416,22.7969
0.026424,6.7352
0.026436,22.3022
0.026457,54.0425
0.026462,9.6062
0.026474,39.2919
0.026484,5.7864
0.026497,21.9188
0.026511,6.4395
0.026528,29.3731
0.026543,9.532
0.026566,25.5659
0.026663,6.8037
0.026750,21.9414
0.026815,6.4179
0.026864,16.5448
0.026886,2.7002
0.026899,24.3289
0.026913,6.4184
0.026937,18.818
0.026957,2.776
0.026976,15.9142
0.026995,4.4591
0.027021,18.4029
0.027060,5.2568
0.027139,26.3992
0.027188,9.2429
0.027211,28.2007
0.027229,8.7827
0.027279,26.0107
0.027315,7.9458
0.027401,39.6698
0.027539,11.5808
0.027607,34.0874
0.027658,9.2334
0.027674,38.5608
0.027702,10.6415
0.027742,42.2361
0.027772,7.3376
0.027809,41.3485
0.027832,2.4966
0.027853,13.0612
0.027872,35.9538
0.027887,9.5641
0.027963,39.8297
0.028042,11.9586
0.028054,32.2512
0.028060,7.889
0.028161,31.8026
0.028258,86.1467
0.028337,12.8711
0.028349,41.7508
0.028367,12.4661
0.028409,40.6072
0.028440,6.2234
0.028470,34.7727
0.028508,9.6555
0.028641,44.9527
0.028734,3.0371
0.028796,28.1159
0.028880,8.6278
0.028925,29.9859
0.028978,8.4602
0.028992,27.9683
0.029005,5.3639
0.029037,46.1529
0.029065,12.9676
0.029077,41.418
0.029098,17.6001
0.029106,41.8261
0.029114,10.3017
0.029151,40.785
0.029168,12.4255
0.029205,37.5498
0.029233,16.0929
0.029255,2.8907
0.029277,37.5977
0.029293,5.3077
0.029344,28.3904
0.029438,9.7454
0.029456,37.6342
0.029473,7.9504
0.029485,43.0438
0.029495,9.7191
0.029516,29.9497
0.029533,68.6302
0.029541,23.2436
0.029549,7.5758
0.029554,2.85
0.029563,47.4716
0.029581,9.5293
0.029662,41.8687
0.029793,14.3266
0.029832,40.5472
0.029864,9.9219
0.030026,30.4143
0.030087,5.9321
0.030115,55.4484
0.030130,1.4609
0.030136,52.5751
0.030141,16.7765
0.030147,49.7354
0.030152,8.5848
0.030185,29.6854
0.030207,6.7765
0.030216,39.5057
0.030228,13.4192
0.030251,48.3659
0.030266,6.6114
0.030340,32.5612
0.030380,10.8366
0.030406,45.9462
0.030429,6.5336
0.030464,37.2227
0.030495,8.5488
0.030643,44.6052
0.030783,9.7737
0.030849,39.8162
0.030902,11.8362
0.030908,88.0527
0.030913,8.059
0.030918,48.8363
0.030927,16.6675
0.030981,47.4261
0.031022,8.1877
0.031068,37.9707
0.031098,5.6191
0.031162,39.6615
0.031217,10.944
0.031261,53.0768
0.031299,3.1752
0.031304,11.4855
0.031316,39.9002
0.031332,13.3255
0.031420,71.2356
0.031457,4.3707
0.031462,81.7803
0.031467,20.6176
0.031484,52.2866
0.031511,8.3607
0.031519,32.3872
0.031527,11.26
0.031533,32.7957
0.031538,5.031
0.031576,73.027
0.031620,19.3777
0.031725,60.9525
0.031793,15.6954
0.031811,64.8155
0.031848,22.2074
0.031853,1.1154
0.031867,24.7345
0.031880,61.8488
0.031886,14.6733
0.031899,69.01
0.031920,27.2016
0.031947,66.2466
0.031973,12.8034
0.031986,67.8606
0.032000,11.3203
0.032012,44.0501
0.032035,17.6292
0.032069,58.6274
0.032095,18.2984
0.032135,44.8112
0.032163,12.1902
0.032206,43.0828
0.032264,9.6617
0.032274,29.0883
0.032283,10.2053
0.032298,62.5331
0.032310,12.9091
0.032346,30.9386
0.032380,71.316
0.032386,10.4096
0.032391,83.895
0.032397,14.3695
0.032412,43.9113
0.032429,12.8592
0.032452,42.4326
0.032507,15.9368
0.032520,56.1825
0.032533,10.3115
0.032578,39.9925
0.032630,12.9653
0.032688,39.7599
0.032777,9.8426
0.032856,53.8332
0.032908,6.3204
0.032916,22.1947
0.032924,8.7891
0.032932,65.6398
0.032940,7.8985
0.032948,51.3005
0.032957,5.2343
0.033051,41.5747
0.033155,15.9476
0.033166,45.3287
0.033174,15.9184
0.033186,53.6657
0.033207,6.6274
0.033266,36.3823
0.033370,10.0664
0.033379,45.5281
0.033391,11.7051
0.033415,41.094
0.033435,16.1468
0.033440,4.7953
0.033446,36.6654
0.033451,6.1071
0.033483,36.203
0.033538,11.7576
0.033543,33.129
0.033549,5.8288
0.033621,39.6372
0.033679,10.4055
0.033717,26.76
0.033739,6.427
0.033745,25.9518
0.033750,5.6577
0.033769,45.8862
0.033788,14.2758
0.033838,34.4633
0.033891,5.3132
0.034035,33.1142
0.034207,9.3102
0.034323,48.3842
0.034408,16.334
0.034413,40.7325
0.034418,10.0406
0.034510,49.9068
0.034592,11.5294
0.034609,32.5269
0.034630,2.4492
0.034639,38.0636
0.034647,5.0264
0.034736,45.2804
0.034818,11.0166
0.034855,35.3827
0.034903,11.9004
0.034933,42.4989
0.034957,7.6065
0.035022,42.5092
0.035071,12.75
0.035174,45.9278
0.035250,4.5663
0.035262,20.0221
0.035301,54.2428
0.035321,9.0139
0.035363,41.8462
0.035391,8.8695
0.035423,43.8512
0.035440,11.0876
0.035462,26.7326
0.035478,8.2346
0.035514,39.1524
0.035576,5.2844
0.035614,36.6048
0.035685,6.1118
0.035693,33.1233
0.035713,6.7413
0.035758,25.1713
0.035793,5.6199
0.035921,37.0795
0.036021,15.4438
0.036048,35.9722
0.036070,7.7623
0.036084,25.3066
0.036092,2.4578
0.036105,40.0605
0.036114,5.5839
0.036166,37.1051
0.036198,15.4003
0.036215,47.9584
0.036228,4.4079
0.036278,41.6874
0.036353,10.5366
0.036361,52.9978
0.036477,20.309
0.036511,7.6345
0.036522,30.7201
0.036538,10.7123
0.036579,30.0829
0.036636,4.477
0.036667,21.8237
0.036685,7.738
0.036697,20.7516
0.036717,2.9746
0.036723,11.1971
0.036761,33.4006
0.036846,14.6497
0.036886,5.0568
0.036916,30.1063
0.036959,7.3167
0.036967,22.6947
0.036973,8.5067
0.037010,33.435
0.037071,5.3666
0.037103,20.5482
0.037130,3.2975
0.037171,30.3566
0.037190,4.0452
0.037211,19.0977
0.037223,1.5574
0.037245,16.0901
0.037261,4.963
0.037381,23.4954
0.037457,5.2958
0.037472,16.7388
0.037484,2.311
0.037505,20.0879
0.037522,5.3758
0.037537,33.0307
0.037549,8.6895
0.037573,22.7725
0.037595,5.5636
0.037607,29.063
0.037620,8.0507
0.037632,29.4772
0.037668,11.1544
0.037685,2.8808
0.037718,29.3289
0.037761,4.4966
0.037769,27.6287
0.037777,8.6278
0.037812,30.0544
0.037848,6.3084
0.037857,34.0193
0.037885,10.1868
0.037913,0.1763
0.037923,22.5494
0.037937,6.817
0.037954,23.2254
0.037970,7.604
0.038012,28.8953
0.038046,6.8831
0.038081,23.8442
0.038118,8.7215
0.038194,22.1459
0.038250,4.7539
0.038262,28.7938
0.038283,5.3664
0.038288,15.226
0.038293,4.6334
0.038312,22.9683
0.038332,9.4491
0.038337,33.9106
0.038342,3.0395
0.038351,21.5107
0.038359,5.657
0.038411,30.0109
0.038505,6.0209
0.038515,22.6072
0.038527,4.2953
0.038541,38.5481
0.038562,15.4275
0.038576,3.3874
0.038600,24.7864
0.038620,3.5936
0.038725,17.9094
0.038793,5.9742
0.038799,1.4586
0.038820,13.7466
0.038875,3.8761
0.038904,23.8857
0.038957,2.7371
0.039019,30.848
0.039043,6.8426
0.039098,21.4408
0.039190,7.2537
0.039215,21.3821
0.039242,5.0965
0.039253,28.6826
0.039261,3.8115
0.039285,11.312
0.039315,29.4565
0.039338,12.3443
0.039353,2.4284
0.039484,15.2573
0.039647,42.7837
0.039652,6.6086
0.039660,22.3463
0.039671,5.2829
0.039694,19.2308
0.039734,5.0332
0.039835,17.5582
0.039946,2.7643
0.039966,17.7307
0.039995,6.9641
0.040015,21.6652
0.040043,1.376
0.040087,26.8183
0.040114,3.4525
0.040166,26.2501
0.040196,7.4475
0.040213,23.2611
0.040228,8.5707
0.040234,25.1863
0.040239,9.1413
0.040247,3.5937
0.040258,9.7961
0.040269,3.4337
0.040277,13.635
0.040283,1.9326
0.040298,30.0752
0.040310,5.5246
0.040337,27.0544
0.040380,6.0838
0.040390,25.0167
0.040409,5.0289
0.040491,20.9689
0.040582,6.3139
0.040633,23.7467
0.040658,9.8342
0.040663,27.8646
0.040673,6.7619
0.040693,23.4767
0.040707,4.838
0.040727,25.1707
0.040788,5.0059
0.040823,21.4097
0.040859,1.6037
0.040878,23.2772
0.040902,5.1181
0.040910,22.7723
0.040921,5.9454
0.040984,23.0164
0.041038,7.2307
0.041063,20.1896
0.041087,4.1342
0.041095,15.0548
0.041106,41.6426
0.041124,17.3096
0.041147,3.0093
0.041163,34.3915
0.041185,3.9209
0.041204,34.8328
0.041234,9.2398
0.041285,23.2228
0.041375,3.8456
0.041395,37.2067
0.041424,5.7014
0.041475,26.8024
0.041527,6.8845
0.041539,29.049
0.041552,11.3716
0.041560,3.764
0.041643,29.5802
0.041848,4.0374
0.041981,23.4161
0.042076,5.4556
0.042109,18.7279
0.042152,7.6249
0.042204,18.211
0.042255,5.5809
0.042261,13.4123
0.042266,50.283
0.042274,17.0658
0.042283,3.5286
0.042337,16.519
0.042397,1.2096
0.042445,26.6127
0.042511,7.3376
0.042526,21.7668
0.042538,4.9316
0.042683,15.6747
0.042798,36.7498
0.042864,5.2931
0.042888,18.6949
0.042908,5.7898
0.042929,22.9497
0.042962,8.7775
0.042976,23.8809
0.042992,8.3792
0.043031,25.6941
0.043049,3.2368
0.043054,8.2033
0.043163,29.2124
0.043334,6.1723
0.043353,19.3001
0.043380,5.5552
0.043404,20.8632
0.043432,3.3329
0.043480,13.6809
0.043500,3.2803
0.043515,16.5193
0.043538,5.5772
0.043554,21.9026
0.043571,4.1331
0.043586,20.2251
0.043603,4.3703
0.043658,15.6025
0.043717,5.0634
0.043729,19.1977
0.043745,6.6765
0.043776,16.6418
0.043793,2.264
0.043810,20.3301
0.043826,4.9939
0.043875,19.4736
0.043920,7.2297
0.043929,1.8548
0.043973,14.7325
0.044049,0.9169
