frequency,magnitude
0.007978,31.3192
0.008012,154.8976
0.008033,52.5973
0.008048,161.1785
0.008060,32.9116
0.008105,132.2312
0.008141,32.0527
0.008151,117.3647
0.008163,44.0708
0.008171,205.6282
0.008179,21.1363
0.008220,121.8627
0.008250,14.0899
0.008393,135.6752
0.008522,35.9876
0.008545,146.966
0.008601,52.5377
0.008611,151.7765
0.008620,22.6841
0.008643,180.5258
0.008694,57.9351
0.008711,159.5966
0.008736,59.2874
0.008758,147.3013
0.008772,36.0279
0.008777,145.9756
0.008785,23.3313
0.008802,135.8201
0.008815,22.6277
0.008821,241.4847
0.008826,19.0958
0.008871,122.3076
0.008913,34.4628
0.008932,108.6545
0.008951,264.4212
0.009016,93.7349
0.009065,36.6678
0.009077,108.6236
0.009098,17.0812
0.009103,98.2626
0.009109,34.6053
0.009114,102.3728
0.009120,24.0271
0.009157,74.0101
0.009196,19.6319
0.009219,70.7837
0.009245,12.8866
0.009266,93.2428
0.009285,35.4241
0.009350,102.3106
0.009478,24.104
0.009502,75.765
0.009522,7.2085
0.009547,95.384
0.009565,23.9796
0.009571,60.2198
0.009576,23.5265
0.009590,87.1617
0.009609,27.9391
0.009708,111.428
0.009832,36.8103
0.009840,94.8893
0.009848,32.5195
0.009853,108.3635
0.009859,26.3519
0.009864,129.4564
0.009870,27.4431
0.009895,111.2117
0.009946,20.3915
0.009961,62.8064
0.009973,18.8341
0.009978,94.6274
0.009984,31.1932
0.009989,114.0235
0.009997,18.6469
0.010014,81.2887
0.010033,24.3761
0.010082,100.7182
0.010212,35.6332
0.010258,85.3755
0.010304,17.8998
0.010402,61.9962
0.010429,10.3461
0.010454,62.9823
0.010478,6.3075
0.010484,20.5886
0.010519,64.7422
0.010554,7.3298
0.010597,57.1557
0.010647,18.7881
0.010659,59.7905
0.010668,8.7057
0.010685,37.9491
0.010707,14.3641
0.010744,59.6843
0.010774,14.7196
0.010799,70.7644
0.010815,15.074
0.010836,61.0441
0.010864,11.2251
0.010870,38.651
0.010875,13.9535
0.010888,69.0128
0.010918,6.5242
0.010959,53.9453
0.011033,7.9934
0.011038,95.2979
0.011043,15.1833
0.011060,46.3749
0.011087,12.4208
0.011110,33.4172
0.011125,84.4736
0.011130,14.19
0.011142,93.6975
0.011158,14.97
0.011166,50.6344
0.011174,18.6421
0.011198,62.7808
0.011217,10.1358
0.011236,89.8692
0.011255,5.8419
0.011317,50.6889
0.011332,121.7214
0.011337,21.9272
0.011371,82.2064
0.011391,15.1607
0.011409,88.6184
0.011440,35.3004
0.011446,13.5622
0.011469,78.9173
0.011489,1.314
0.011508,77.1202
0.011527,24.9581
0.011558,65.5334
0.011582,3.7395
0.011677,66.5261
0.011750,11.1417
0.011758,63.739
0.011766,8.7415
0.011788,55.4448
0.011799,2.2379
0.011819,53.9521
0.011842,12.0026
0.011859,49.3502
0.011870,13.3917
0.011887,64.7235
0.011902,15.0016
0.011926,71.1716
0.011948,21.1114
0.011971,74.5434
0.011984,12.8548
0.011989,92.8478
0.012012,34.8414
0.012037,93.7821
0.012060,27.1412
0.012065,74.0218
0.012071,16.2262
0.012094,78.0854
0.012111,11.3021
0.012120,105.3008
0.012125,23.4626
0.012130,146.6201
0.012136,23.9569
0.012165,67.9083
0.012212,10.8193
0.012247,83.8596
0.012288,10.811
0.012293,95.8491
0.012299,22.7733
0.012307,66.4704
0.012315,13.6977
0.012327,86.44
0.012348,9.3107
0.012353,27.3675
0.012424,84.4498
0.012620,7.3453
0.012625,26.3507
0.012637,71.1294
0.012647,21.1746
0.012652,95.2039
0.012658,8.5934
0.012721,64.7118
0.012755,15.0734
0.012782,82.342
0.012804,29.7823
0.012810,83.1787
0.012815,17.5586
0.012947,110.8778
0.013016,13.3242
0.013024,84.349
0.013033,26.9049
0.013038,106.1256
0.013043,16.3682
0.013059,54.4714
0.013071,136.9699
0.013076,9.9304
0.013082,84.3829
0.013090,26.0254
0.013108,79.3318
0.013125,11.3804
0.013137,67.86
0.013147,8.1057
0.013185,68.0804
0.013207,15.548
0.013212,105.5204
0.013217,14.5469
0.013258,73.5232
0.013299,20.985
0.013312,77.014
0.013332,27.11
0.013337,101.4111
0.013342,18.5278
0.013367,63.1092
0.013402,21.1421
0.013414,80.53
0.013424,23.7387
0.013433,115.227
0.013446,26.6329
0.013465,75.5751
0.013484,30.5798
0.013492,132.2722
0.013503,41.094
0.013570,124.8138
0.013614,20.5105
0.013622,65.1498
0.013630,21.7838
0.013643,98.451
0.013663,17.3414
0.013668,78.5648
0.013674,12.2403
0.013683,95.1952
0.013696,15.189
0.013701,98.4775
0.013707,19.5365
0.013785,114.8639
0.013935,4.104
0.013940,17.897
0.013980,86.225
0.014005,24.8283
0.014042,75.4368
0.014060,16.4643
0.014161,100.738
0.014283,12.9572
0.014338,55.8589
0.014375,153.2555
0.014401,51.0228
0.014413,17.4872
0.014452,83.1503
0.014484,14.541
0.014492,42.2086
0.014507,129.5672
0.014516,38.8088
0.014538,114.2188
0.014571,31.1066
0.014615,83.0166
0.014652,26.7793
0.014658,184.1813
0.014675,74.0221
0.014685,26.6622
0.014716,66.3761
0.014734,11.2879
0.014775,81.756
0.014788,11.2635
0.014793,120.4502
0.014799,11.2484
0.014831,65.9825
0.014891,22.3534
0.014897,74.5647
0.014902,18.4588
0.014908,77.0876
0.014913,9.5875
0.014936,92.3875
0.014962,10.5504
0.014967,97.5403
0.014973,27.2758
0.015002,91.542
0.015033,31.7653
0.015038,81.9668
0.015043,6.3838
0.015189,88.2597
0.015342,15.9506
0.015355,84.7562
0.015364,33.8018
0.015372,112.3202
0.015385,46.753
0.015402,14.3686
0.015461,84.1996
0.015489,16.3285
0.015495,55.0122
0.015500,9.4489
0.015505,65.0082
0.015511,19.8243
0.015551,77.8788
0.015587,12.4936
0.015610,96.1499
0.015636,15.7373
0.015662,88.2411
0.015674,26.9891
0.015714,79.9276
0.015750,11.8557
0.015755,81.3878
0.015761,12.7705
0.015849,66.8954
0.015929,23.1997
0.015935,79.6223
0.015940,19.3683
0.015948,95.4047
0.015957,27.6134
0.015994,83.3975
0.016022,28.8563
0.016111,67.2288
0.016196,15.2524
0.016286,61.7872
0.016370,21.1515
0.016383,62.7414
0.016397,5.2464
0.016456,93.2887
0.016515,41.3485
0.016533,3.3834
0.016548,64.114
0.016560,10.6963
0.016568,64.0685
0.016584,24.1437
0.016620,73.1733
0.016658,19.6544
0.016679,64.7365
0.016696,20.7399
0.016704,78.6396
0.016712,29.9863
0.016720,103.1818
0.016728,39.7269
0.016734,107.6747
0.016739,21.9651
0.016747,88.5106
0.016755,14.6359
0.016792,85.7054
0.016810,14.2909
0.016818,78.5346
0.016826,26.9156
0.016842,74.6377
0.016853,23.9833
0.016889,79.6818
0.016951,19.8999
0.016971,66.167
0.016984,22.0669
0.017008,52.5331
0.017033,1.7788
0.017055,66.0072
0.017071,19.91
0.017076,60.6882
0.017082,21.3688
0.017105,69.533
0.017125,26.2052
0.017165,71.7499
0.017201,17.2804
0.017228,57.61
0.017272,9.1694
0.017344,81.7006
0.017495,2.4109
0.017657,58.5361
0.017745,16.9168
0.017768,68.8451
0.017788,25.4799
0.017796,66.376
0.017804,2.0722
0.017813,57.1057
0.017821,20.2431
0.017910,68.3284
0.017962,22.1645
0.017970,75.8775
0.017978,13.3301
0.017995,81.3258
0.018011,20.211
0.018019,63.3752
0.018027,11.9967
0.018041,71.7841
0.018057,26.1449
0.018065,73.3522
0.018071,21.6343
0.018174,56.5352
0.018288,12.3071
0.018304,60.2931
0.018321,10.7201
0.018381,63.3441
0.018451,24.3998
0.018507,69.4604
0.018601,23.5218
0.018690,71.2643
0.018804,7.6499
0.018876,73.9243
0.018978,34.7447
0.019044,91.0751
0.019109,13.1881
0.019117,57.1406
0.019125,18.4188
0.019225,79.4416
0.019386,21.908
0.019484,93.0242
0.019533,18.4976
0.019606,73.5203
0.019670,23.829
0.019699,59.8667
0.019747,21.9453
0.019776,65.0959
0.019788,16.6508
0.019927,63.9046
0.019989,6.6984
0.020012,60.6055
0.020030,19.0311
0.020188,62.1103
0.020310,11.4657
0.020366,64.9993
0.020503,22.8817
0.020514,65.5138
0.020522,9.6817
0.020586,86.0793
0.020630,24.742
0.020666,102.4
0.020696,20.1862
0.020912,96.025
0.021029,24.7202
0.021041,85.3659
0.021049,26.39
0.021113,84.0933
0.021139,28.7556
0.021147,9.5006
0.021155,68.3884
0.021163,27.1455
0.021195,75.656
0.021212,29.7597
0.021224,82.1923
0.021234,17.7403
0.021265,107.7597
0.021293,19.3065
0.021299,55.0536
0.021473,283.0605
0.021820,64.1122
0.021922,17.1634
0.021952,51.108
0.021962,8.1987
0.021978,39.4872
0.022003,15.8338
0.022011,2.1058
0.022019,30.831
0.022027,5.4614
0.022125,43.1653
0.022212,16.2244
0.022228,43.7412
0.022253,10.9047
0.022292,38.9187
0.022310,1.8331
0.022362,38.4143
0.022451,3.8816
0.022463,23.2863
0.022476,7.1546
0.022484,1.9817
0.022497,26.8219
0.022511,8.7689
0.022519,25.6926
0.022527,8.698
0.022539,28.1633
0.022559,9.66
0.022577,40.1354
0.022587,7.0872
0.022592,49.0195
0.022604,17.3638
0.022679,52.1245
0.022853,6.1263
0.022890,42.3382
0.022908,4.844
0.022913,12.8301
0.022946,29.5859
0.022978,4.4989
0.023002,31.6646
0.023022,3.2432
0.023030,10.802
0.023042,36.0447
0.023054,10.3097
0.023064,39.5533
0.023076,7.8847
0.023118,30.0001
0.023179,2.4306
0.023205,32.5182
0.023223,9.2085
0.023238,34.2836
0.023255,2.5989
0.023264,20.0086
0.023272,3.1134
0.023335,31.2856
0.023386,2.9332
0.023471,33.2077
0.023527,11.3252
0.023539,28.4816
0.023549,6.762
0.023563,42.6082
0.023579,13.5872
0.023590,36.4165
0.023598,13.8772
0.023603,1.4328
0.023708,29.8088
0.023783,5.0781
0.023792,21.531
0.023804,7.0836
0.023810,35.3218
0.023815,5.173
0.023838,17.2965
0.023898,49.392
0.023932,17.5257
0.023940,1.3079
0.023948,71.0544
0.023965,23.2416
0.024090,49.1357
0.024152,10.1525
0.024160,50.6848
0.024168,10.4487
0.024224,35.1166
0.024272,2.8088
0.024281,42.7983
0.024293,14.761
0.024313,64.1375
0.024332,12.3672
0.024340,36.3111
0.024355,14.9393
0.024400,40.4431
0.024429,14.2958
0.024438,45.5197
0.024452,14.6832
0.024462,3.8395
0.024523,20.208
0.024565,5.1237
0.024641,46.6118
0.024679,1.6855
0.024744,40.7262
0.024791,19.2095
0.024808,47.3768
0.024826,11.4757
0.024871,42.1325
0.024918,5.3021
0.024932,16.6965
0.024946,51.0915
0.024951,11.9642
0.025010,36.0305
0.025068,9.3091
0.025120,32.0054
0.025163,11.528
0.025171,28.4889
0.025179,10.1182
0.025199,34.4334
0.025223,4.3987
0.025245,16.1384
0.025271,56.6371
0.025296,14.0505
0.025332,37.5856
0.025375,2.3579
0.025380,23.4488
0.025386,4.5841
0.025406,34.6725
0.025429,12.4656
0.025435,62.1435
0.025515,24.8385
0.025603,4.9867
0.025621,20.3872
0.025647,1.6069
0.025663,25.9508
0.025685,69.7851
0.025697,28.2665
0.025717,2.358
0.025737,30.4735
0.025766,4.8777
0.025870,32.6011
0.025908,9.5659
0.025932,30.3695
0.025957,10.2359
0.025978,31.1682
0.026041,1.9666
0.026049,26.495
0.026054,9.516
0.026063,36.0824
0.026073,6.0127
0.026246,26.7045
0.026342,2.4241
0.026481,24.5015
0.026527,4.3925
0.026541,20.554
0.026554,8.1141
0.026577,45.163
0.026614,4.0223
0.026708,24.4641
0.026755,6.2397
0.026768,44.9153
0.026781,15.7334
0.026800,44.0433
0.026810,9.2303
0.026831,25.4581
0.026864,3.864
0.026884,49.0945
0.026910,14.5215
0.026937,38.4317
0.026957,5.7471
0.027062,35.7327
0.027136,8.9736
0.027166,36.6814
0.027207,3.7315
0.027218,48.6884
0.027234,7.5595
0.027242,45.0661
0.027250,17.393
0.027255,0.9509
0.027261,37.347
0.027266,10.8245
0.027317,34.0198
0.027342,6.6585
0.027387,36.9684
0.027424,9.412
0.027474,36.8822
0.027554,10.6034
0.027632,45.2828
0.027707,12.3036
0.027777,40.2819
0.027837,4.2854
0.027853,48.1785
0.027864,9.0264
0.027878,29.9576
0.027891,9.3077
0.027899,37.1924
0.027908,10.1346
0.027921,45.066
0.027935,5.1797
0.027946,21.6144
0.027962,4.5427
0.028022,34.2867
0.028226,82.3315
0.028291,32.4766
0.028304,10.6438
0.028336,65.4061
0.028380,16.8307
0.028423,56.2553
0.028465,23.0006
0.028593,55.1579
0.028652,4.1251
0.028817,32.365
0.028899,11.6649
0.028928,37.7565
0.028954,11.1763
0.028997,30.6315
0.029011,7.4309
0.029020,57.7802
0.029035,11.6111
0.029082,41.5629
0.029114,10.6177
0.029128,48.8966
0.029141,3.1351
0.029171,39.4223
0.029223,8.2762
0.029251,28.8023
0.029274,5.8751
0.029298,30.0202
0.029310,11.0057
0.029370,41.5369
0.029408,10.0867
0.029420,32.7317
0.029432,10.8234
0.029457,47.2082
0.029479,18.7609
0.029495,2.8759
0.029507,12.2492
0.029524,33.4898
0.029538,7.3386
0.029611,40.7532
0.029671,13.7242
0.029725,41.0813
0.029777,2.7693
0.029827,29.0051
0.029875,6.0299
0.029880,42.3982
0.029886,6.0685
0.029909,33.5799
0.029951,3.1645
0.029983,32.7105
0.030038,3.9734
0.030043,48.9756
0.030049,7.6955
0.030054,63.8187
0.030084,16.7725
0.030120,42.6645
0.030125,10.0522
0.030149,50.1865
0.030168,4.4827
0.030182,45.9917
0.030196,11.821
0.030236,31.6981
0.030277,10.722
0.030283,2.0542
0.030318,37.5357
0.030348,10.3336
0.030360,42.5985
0.030380,6.4267
0.030414,31.0228
0.030446,2.6843
0.030492,53.288
0.030538,22.6584
0.030546,57.1936
0.030584,24.0092
0.030614,4.4589
0.030622,37.5857
0.030630,9.694
0.030639,38.4922
0.030647,10.8067
0.030760,36.2346
0.030832,11.2338
0.030845,50.8228
0.030861,18.2597
0.030870,5.7543
0.030933,35.7247
0.031022,5.0011
0.031037,14.9883
0.031105,36.6145
0.031170,12.4062
0.031183,49.1968
0.031196,11.6189
0.031205,53.924
0.031217,10.531
0.031237,31.642
0.031261,11.839
0.031278,36.278
0.031310,3.5783
0.031380,30.2429
0.031435,4.2925
0.031463,24.7153
0.031490,64.8089
0.031511,9.4175
0.031539,58.8153
0.031617,20.3967
0.031633,50.153
0.031641,19.7677
0.031685,55.5245
0.031750,4.4157
0.031819,37.0052
0.031897,3.4919
0.032005,44.9309
0.032087,11.4086
0.032096,43.4248
0.032111,12.6101
0.032122,39.3909
0.032130,8.6182
0.032180,35.089
0.032484,5.2845
0.032570,34.2167
0.032658,9.5901
0.032666,26.492
0.032674,8.4304
0.032747,30.4321
0.032821,4.0088
0.032865,26.4346
0.032897,10.807
0.032910,42.4696
0.032924,1.9959
0.032941,19.1555
0.033017,47.0654
0.033103,5.9465
0.033208,40.4755
0.033285,8.1794
0.033296,50.0752
0.033304,7.5442
0.033350,47.0864
0.033379,9.1995
0.033399,37.8859
0.033413,10.3725
0.033421,34.57
0.033429,3.5876
0.033507,35.7506
0.033549,14.8194
0.033607,39.3409
0.033647,3.791
0.033659,33.1841
0.033673,13.3016
0.033692,45.816
0.033701,5.0402
0.033763,39.84
0.033821,7.5377
0.033854,39.7557
0.033913,8.2031
0.033921,28.2231
0.033932,7.3473
0.033950,45.9783
0.033962,12.3459
0.033976,40.2529
0.033989,3.0837
0.034022,42.295
0.034103,4.4232
0.034229,31.9871
0.034293,3.7585
0.034421,37.6416
0.034511,16.6422
0.034516,46.5371
0.034522,8.3504
0.034548,33.8433
0.034614,8.6363
0.034628,42.7673
0.034641,17.3545
0.034666,61.4319
0.034713,19.7619
0.034726,54.7727
0.034734,17.9253
0.034790,44.1003
0.034865,13.2867
0.034893,39.2799
0.034916,12.2454
0.034991,42.8955
0.035027,7.3363
0.035064,38.0621
0.035103,10.4009
0.035123,31.8107
0.035149,91.8808
0.035160,11.4423
0.035175,40.1416
0.035194,12.3895
0.035231,41.7961
0.035266,9.8331
0.035288,39.0142
0.035329,9.1914
0.035340,39.5263
0.035348,10.0116
0.035353,26.9238
0.035359,8.9839
0.035368,52.7997
0.035380,14.5725
0.035390,64.6588
0.035402,26.5145
0.035408,2.8054
0.035437,39.9613
0.035473,9.2988
0.035530,46.1629
0.035587,4.6819
0.035601,41.7061
0.035614,12.7045
0.035622,58.2144
0.035630,6.5553
0.035636,16.4163
0.035691,36.4429
0.035745,10.0254
0.035753,43.4873
0.035761,7.625
0.035769,33.8159
0.035777,6.3097
0.035783,32.6761
0.035788,9.0213
0.035876,42.4255
0.035930,17.9191
0.035946,6.5321
0.035969,30.7767
0.036000,10.2987
0.036135,31.9555
0.036261,7.2448
0.036266,27.895
0.036272,8.3859
0.036284,36.4229
0.036304,12.0555
0.036343,36.959
0.036391,5.2538
0.036458,34.877
0.036543,9.3499
0.036570,27.5626
0.036598,10.0028
0.036739,29.0147
0.036857,10.3628
0.036901,29.7453
0.036918,9.9665
0.036927,47.3052
0.036935,14.5274
0.036943,40.3601
0.036951,12.3493
0.036980,33.5538
0.037000,11.5939
0.037032,35.9954
0.037049,11.8065
0.037071,36.4629
0.037087,12.3623
0.037120,41.1003
0.037168,6.0471
0.037195,24.1379
0.037228,9.8023
0.037234,34.9397
0.037242,3.5323
0.037314,33.4977
0.037359,8.7881
0.037368,35.4917
0.037380,1.4138
0.037404,16.7109
0.037424,5.9938
0.037468,32.52
0.037522,11.4725
0.037544,37.6753
0.037560,11.8048
0.037595,40.1383
0.037630,1.0388
0.037716,33.1145
0.037793,11.6541
0.037846,35.0651
0.037902,8.5653
0.037918,34.6885
0.037929,11.5842
0.037950,33.7852
0.037962,10.7549
0.037970,25.8377
0.037978,1.8922
0.038042,35.0591
0.038071,7.8873
0.038080,36.1103
0.038092,8.2304
0.038167,29.5082
0.038196,10.8045
0.038204,27.4231
0.038212,8.5035
0.038232,42.3152
0.038247,18.027
0.038258,45.4987
0.038266,16.6031
0.038274,60.1483
0.038306,26.4305
0.038353,9.6403
0.038359,1.4612
0.038410,21.1966
0.038489,7.0302
0.038505,34.4036
0.038527,13.5909
0.038549,40.952
0.038565,4.7133
0.038581,27.384
0.038592,7.165
0.038620,34.2603
0.038647,11.4012
0.038679,38.9999
0.038723,10.4865
0.038731,39.9321
0.038739,13.6589
0.038819,33.8075
0.038901,12.9047
0.038982,30.6012
0.039019,7.3677
0.039085,29.2225
0.039146,12.1742
0.039269,39.8734
0.039342,11.6972
0.039355,41.2317
0.039364,10.4485
0.039376,24.9977
0.039386,7.0999
0.039398,51.1465
0.039408,14.8238
0.039443,39.3519
0.039467,2.4704
0.039529,29.5147
0.039560,2.6514
0.039590,29.4791
0.039641,8.0034
0.039773,27.3099
0.039821,9.9534
0.039836,26.0027
0.039853,8.4737
0.039874,34.3394
0.039902,7.5188
0.039920,22.3434
0.039957,9.0362
0.040008,24.549
0.040060,6.5127
0.040151,31.1382
0.040228,8.654
0.040282,37.669
0.040313,9.623
0.040327,29.9394
0.040348,10.9025
0.040374,28.7821
0.040397,6.0536
0.040405,39.4503
0.040413,5.74
0.040475,39.3218
0.040516,9.7294
0.040584,35.701
0.040639,15.6646
0.040655,69.2883
0.040663,5.046
0.040718,36.2275
0.040798,14.9935
0.040823,53.7345
0.040832,7.6573
0.040885,30.5482
0.040935,5.623
0.041064,46.3066
0.041151,16.0815
0.041168,4.62
0.041372,38.6776
0.041489,7.146
0.041506,42.7841
0.041522,11.4104
0.041563,42.6051
0.041609,10.8281
0.041624,57.6971
0.041647,9.4006
0.041652,40.1755
0.041658,4.2919
0.041666,54.8178
0.041677,18.3488
0.041703,53.9156
0.041723,3.6128
0.041813,43.5733
0.041897,8.049
0.041909,42.1
0.041918,11.4031
0.041940,53.1712
0.041957,7.6574
0.041966,39.2123
0.041981,9.9562
0.042023,39.0475
0.042076,8.8942
0.042084,74.193
0.042095,7.1849
0.042110,70.0253
0.042190,26.1659
0.042236,8.7809
0.042272,42.2403
0.042310,14.7793
0.042349,45.27
0.042397,7.9885
0.042484,42.8258
0.042565,5.2483
0.042608,35.1234
0.042641,11.1285
0.042686,51.8852
0.042728,7.1048
0.042736,20.6046
0.042745,4.5899
0.042750,16.2042
0.042821,56.5702
0.042886,6.5033
0.043042,43.0832
0.043136,6.1806
0.043272,42.359
0.043397,5.4738
0.043402,21.4352
0.043414,70.1991
0.043435,18.7109
0.043450,50.936
0.043473,6.1667
0.043481,28.6126
0.043489,1.995
0.043520,32.3545
0.043554,1.2688
0.043560,8.0933
0.043573,32.2699
0.043587,85.885
0.043592,11.0088
0.043622,41.9947
0.043663,5.592
0.043684,27.741
0.043709,86.4145
0.043720,26.7709
0.043728,8.6915
0.043797,35.3461
0.043837,5.4259
0.043894,33.2239
0.043932,11.1511
0.043970,47.9655
0.043995,12.5401
0.044012,40.888
0.044022,3.8593
0.044030,34.3266
0.044038,8.3543
0.044063,43.9582
0.044087,8.2908
0.044101,50.9873
0.044120,3.4844
0.044135,61.3815
0.044147,13.1019
0.044180,39.8171
0.044202,12.6563
0.044212,50.9378
0.044220,11.894
0.044243,55.5168
0.044261,14.7122
0.044280,57.2447
0.044303,13.6993
0.044337,46.7804
0.044402,7.4399
0.044478,46.9035
0.044568,14.9429
0.044639,47.4362
0.044696,19.0442
0.044727,48.0927
0.044750,1.7329
0.044776,43.4634
0.044802,7.9629
0.044899,36.0122
0.044951,9.0379
0.044959,25.3583
0.044983,60.0411
0.045016,21.8642
0.045022,61.079
0.045027,15.7922
0.045123,44.0147
0.045168,7.3964
0.045253,45.0315
0.045310,6.3718
0.045367,39.4273
0.045446,10.0752
0.045463,49.7276
0.045508,18.0226
0.045566,56.6237
0.045603,16.2149
0.045644,55.4214
0.045668,11.95
0.045681,55.8556
0.045690,9.8272
0.045704,53.7787
0.045717,3.2379
0.045754,33.7353
0.045815,3.0216
0.045825,38.5016
0.045837,104.8152
0.045845,15.7442
0.045879,44.6971
0.045918,13.9561
0.046072,40.1419
0.046179,6.3003
0.046201,72.7207
0.046220,13.4876
0.046228,44.5405
0.046234,7.3166
0.046255,54.7266
0.046274,18.2286
0.046285,69.0264
0.046296,23.0175
0.046304,65.419
0.046310,15.1798
0.046369,54.1192
0.046459,19.4979
0.046490,52.2026
0.046520,22.0801
0.046564,52.8757
0.046609,8.8956
0.046692,57.1932
0.046745,12.7103
0.046772,84.3407
0.046788,8.0207
0.046818,64.0154
0.046837,2.7056
0.046921,36.0116
0.046973,94.4514
0.046978,35.7096
0.046984,5.3699
0.047020,43.525
0.047049,9.6977
0.047073,72.395
0.047103,13.2822
0.047109,92.3287
0.047122,27.2333
0.047155,69.0231
