frequency,magnitude
0.018974,111.1883
0.019179,8.4756
0.019210,89.8457
0.019234,18.195
0.019246,66.5805
0.019258,23.2243
0.019349,78.3694
0.019440,5.3238
0.019452,95.5944
0.019462,28.0894
0.019521,114.2277
0.019598,23.5609
0.019624,99.6229
0.019647,24.7663
0.019720,100.3666
0.019878,22.8531
0.019894,66.5686
0.019902,21.8471
0.019918,91.9803
0.019929,34.3217
0.019951,89.2338
0.019967,16.0968
0.020041,104.9204
0.020152,41.2603
0.020162,102.032
0.020174,26.19
0.020193,100.0182
0.020212,24.1289
0.020344,98.8377
0.020416,34.2387
0.020496,98.013
0.020565,34.4958
0.020678,127.9028
0.020799,17.0551
0.020823,181.9093
0.020848,28.8653
0.020856,76.1167
0.020864,25.7195
0.020937,94.3071
0.021114,20.5585
0.021150,98.9661
0.021190,33.7726
0.021210,129.1502
0.021234,10.041
0.021266,100.2101
0.021566,356.3834
0.021720,118.2278
0.021753,44.1776
0.021804,5.5347
0.021817,55.9041
0.021837,18.9238
0.021939,50.2082
0.022043,10.4784
0.022089,62.6767
0.022114,17.2921
0.022122,47.0066
0.022130,13.285
0.022180,57.4705
0.022217,23.0825
0.022306,60.1192
0.022470,15.8869
0.022481,5.9996
0.022499,43.8422
0.022516,7.3469
0.022532,43.8451
0.022552,8.9624
0.022573,44.9074
0.022595,17.1479
0.022606,5.0162
0.022614,12.5955
0.022636,46.9817
0.022674,5.6482
0.022691,50.5807
0.022723,6.6004
0.022870,56.7601
0.022942,17.4209
0.022961,64.1283
0.022984,16.0353
0.023007,52.3073
0.023030,8.2506
0.023068,46.0783
0.023098,8.8354
0.023147,36.5544
0.023179,6.7549
0.023195,30.3546
0.023215,9.459
0.023227,52.3053
0.023239,7.823
0.023245,31.5295
0.023250,4.7962
0.023258,26.8398
0.023266,3.6666
0.023288,31.8824
0.023304,5.9702
0.023320,27.5132
0.023332,5.0309
0.023368,35.3476
0.023386,9.1329
0.023427,42.365
0.023459,13.877
0.023530,36.2509
0.023584,9.3516
0.023632,42.7391
0.023658,16.18
0.023687,43.7651
0.023712,4.0634
0.023724,16.9564
0.023757,44.7857
0.023821,7.028
0.024088,50.1243
0.024451,1.0613
0.024580,57.6404
0.024685,22.6909
0.024726,66.2621
0.024766,5.7409
0.024774,26.9212
0.024799,64.9049
0.024815,15.0327
0.024840,61.9445
0.024875,23.5904
0.024891,59.1021
0.024920,20.5553
0.024933,71.6435
0.024946,27.7389
0.024951,5.8414
0.024965,43.9705
0.024978,11.8791
0.025045,47.1184
0.025096,16.8256
0.025111,68.91
0.025120,13.5596
0.025185,38.8933
0.025217,5.097
0.025223,18.1146
0.025245,53.3946
0.025289,13.0239
0.025317,45.4232
0.025348,6.5549
0.025411,42.5937
0.025473,11.8333
0.025478,69.7275
0.025554,30.4881
0.025606,7.4262
0.025628,55.6857
0.025647,6.795
0.025680,53.3509
0.025701,10.184
0.025769,41.2175
0.025837,14.722
0.025842,82.5004
0.025863,28.4879
0.025882,70.6015
0.025909,11.02
0.025993,40.3394
0.026049,11.8338
0.026073,64.4677
0.026092,2.4047
0.026141,67.2956
0.026177,18.131
0.026185,1.8723
0.026193,49.3833
0.026204,11.4095
0.026253,42.9373
0.026323,12.7633
0.026342,49.3901
0.026353,17.9311
0.026447,45.2425
0.026497,10.1341
0.026512,54.7676
0.026527,8.4328
0.026539,27.923
0.026553,116.4692
0.026581,42.723
0.026614,14.2105
0.026699,53.4171
0.026832,16.7999
0.026892,52.461
0.026924,16.6581
0.026929,6.3863
0.026966,44.0434
0.027068,16.0573
0.027103,45.5477
0.027147,3.1965
0.027159,22.0182
0.027168,2.7661
0.027229,61.9097
0.027249,14.2256
0.027306,47.3294
0.027376,18.1706
0.027433,63.901
0.027462,9.075
0.027487,59.196
0.027527,1.6239
0.027543,90.6136
0.027568,31.2204
0.027607,77.2324
0.027677,26.7744
0.027696,68.8373
0.027720,24.5892
0.027896,80.941
0.027924,8.9172
0.027936,63.2844
0.027957,23.7326
0.027973,90.9073
0.028000,8.1305
0.028016,31.183
0.028030,141.8984
0.028038,18.1176
0.028063,71.1989
0.028094,17.6205
0.028180,91.9644
0.028304,25.1657
0.028343,102.9328
0.028391,19.3718
0.028499,97.043
0.028599,36.5127
0.028644,126.8838
0.028807,51.6131
0.028891,11.6968
0.028965,45.6677
0.029016,10.788
0.029040,70.3379
0.029133,23.7731
0.029148,66.336
0.029158,16.5251
0.029206,68.9243
0.029245,13.0412
0.029307,40.1135
0.029351,101.9762
0.029365,24.1128
0.029384,64.4096
0.029402,12.1392
0.029408,36.3424
0.029413,6.2411
0.029421,37.9878
0.029429,8.1892
0.029435,75.4034
0.029440,15.8442
0.029487,41.07
0.029505,4.152
0.029511,13.8567
0.029516,122.6537
0.029538,40.0055
0.029554,12.1568
0.029577,75.4285
0.029606,21.3003
0.029617,86.8566
0.029625,34.2354
0.029630,8.7502
0.029642,38.7963
0.029658,12.6802
0.029666,36.0722
0.029674,99.6601
0.029679,5.8383
0.029688,24.9046
0.029698,8.555
0.029715,24.9884
0.029728,71.6878
0.029740,22.8602
0.029769,70.3673
0.029783,27.4066
0.029788,99.055
0.029793,40.2404
0.029799,3.3715
0.029823,46.6456
0.029848,12.7363
0.029853,49.7568
0.029859,12.4327
0.029891,58.5561
0.029935,1.6955
0.030002,65.4964
0.030060,12.2971
0.030131,56.9508
0.030213,21.8019
0.030230,70.5537
0.030239,17.2064
0.030255,49.7168
0.030277,9.4888
0.030329,69.5256
0.030364,8.7733
0.030370,36.5015
0.030375,13.9635
0.030389,44.7087
0.030405,11.1087
0.030540,70.6979
0.030603,24.5929
0.030609,62.8303
0.030614,19.6228
0.030671,54.2166
0.030712,20.2594
0.030769,60.9504
0.030842,18.9387
0.030871,59.2115
0.030916,15.5589
0.030955,41.4226
0.030973,8.7367
0.030981,50.2629
0.030992,16.2505
0.031031,85.4773
0.031052,35.8133
0.031066,95.7562
0.031082,9.2391
0.031087,26.2874
0.031103,98.0518
0.031114,8.5773
0.031164,104.5795
0.031185,13.2049
0.031204,88.0871
0.031223,21.8912
0.031261,72.6079
0.031285,20.611
0.031340,59.8869
0.031397,4.7753
0.031413,52.4552
0.031442,9.7923
0.031537,77.4553
0.031622,23.4401
0.031647,83.7751
0.031663,5.4998
0.031820,72.7496
0.031886,25.7624
0.031891,3.9774
0.031901,19.6966
0.031913,75.9311
0.031918,5.042
0.031969,50.7025
0.032016,6.6868
0.032022,16.7844
0.032031,92.1209
0.032043,12.4965
0.032049,66.151
0.032054,8.6039
0.032064,85.494
0.032083,34.4573
0.032092,13.0867
0.032129,53.328
0.032174,14.4306
0.032192,52.0043
0.032228,5.1575
0.032256,38.3466
0.032309,97.7768
0.032338,35.1956
0.032359,13.7125
0.032367,67.2119
0.032375,15.0407
0.032461,48.2244
0.032592,5.3735
0.032605,100.7805
0.032630,37.9791
0.032732,15.3738
0.032762,49.0164
0.032815,5.0344
0.032821,12.9362
0.032858,48.6759
0.032891,11.7274
0.032931,52.311
0.032957,8.7798
0.032992,53.7536
0.033033,11.7157
0.033057,60.5795
0.033098,14.7812
0.033132,57.1001
0.033185,11.732
0.033200,39.0899
0.033223,8.3838
0.033235,59.5384
0.033245,8.2673
0.033264,51.4488
0.033288,10.3003
0.033293,85.2682
0.033314,20.7792
0.033360,65.2627
0.033378,11.2675
0.033428,61.303
0.033486,21.9803
0.033497,120.3151
0.033505,32.6844
0.033511,103.5512
0.033519,21.8053
0.033546,63.1104
0.033583,16.2975
0.033596,84.1413
0.033611,24.0688
0.033620,72.4185
0.033625,19.3581
0.033675,64.9423
0.033701,17.8184
0.033769,56.5079
0.033813,152.532
0.033821,29.7758
0.033834,79.4895
0.033851,12.2624
0.033935,49.8879
0.034000,3.283
0.034008,77.5147
0.034016,20.2552
0.034022,87.9492
0.034036,31.3005
0.034066,85.3132
0.034084,35.8488
0.034098,13.5202
0.034132,48.6504
0.034158,4.7502
0.034223,67.5114
0.034293,21.7069
0.034321,71.0996
0.034364,15.6483
0.034424,93.7531
0.034457,7.5005
0.034462,22.6256
0.034470,99.5149
0.034481,37.87
0.034489,98.2044
0.034495,25.1237
0.034507,66.8367
0.034516,22.4516
0.034524,75.9636
0.034533,15.5506
0.034571,59.0803
0.034609,10.2987
0.034639,91.655
0.034668,5.3119
0.034707,102.319
0.034761,24.3394
0.034932,92.6361
0.034989,30.2951
0.035080,151.3924
0.035204,68.5848
0.035266,23.536
0.035311,72.2609
0.035348,14.4984
0.035357,75.2632
0.035378,24.2307
0.035391,3.3296
0.035397,25.642
0.035484,78.7723
0.035598,13.8373
0.035613,83.2751
0.035641,8.4007
0.035702,55.5101
0.035799,9.1788
0.035817,67.6064
0.035834,17.462
0.035853,53.3049
0.035878,9.1867
0.035944,70.3897
0.035984,8.2685
0.036012,48.9245
0.036035,17.042
0.036154,56.3013
0.036228,17.0425
0.036292,62.2556
0.036372,24.1483
0.036397,61.4592
0.036435,0.664
0.036440,11.6014
0.036446,30.1179
0.036451,4.7432
0.036489,69.9125
0.036511,16.926
0.036544,69.9739
0.036565,4.828
0.036613,58.0926
0.036663,12.7902
0.036679,63.0064
0.036690,2.9292
0.036698,38.7416
0.036707,108.2751
0.036750,37.5164
0.036848,10.2056
0.036868,60.2112
0.036894,11.4751
0.036916,62.6211
0.036943,20.0656
0.036951,118.6621
0.036971,47.6738
0.036984,15.1119
0.037014,51.596
0.037043,12.2034
0.037053,39.7603
0.037065,13.8431
0.037147,63.7875
0.037209,27.2546
0.037232,66.8827
0.037260,17.6409
0.037274,146.6062
0.037299,49.6406
0.037375,10.7205
0.037380,61.3464
0.037386,9.4675
0.037410,61.5752
0.037435,11.1193
0.037450,37.2353
0.037481,11.2352
0.037500,59.0344
0.037522,12.2824
0.037552,67.9605
0.037587,13.6206
0.037606,88.5371
0.037625,18.327
0.037633,91.1462
0.037644,34.0525
0.037652,99.0822
0.037683,41.8903
0.037701,7.3357
0.037728,82.6527
0.037745,26.0392
0.037750,96.043
0.037755,21.5316
0.037761,71.6059
0.037773,29.6534
0.037800,86.4637
0.037810,21.6639
0.037831,51.3533
0.037864,15.3762
0.037878,56.243
0.037894,15.9899
0.037931,58.9482
0.037957,17.6234
0.037996,54.3986
0.038024,16.2156
0.038033,80.8147
0.038038,23.7703
0.038043,9.4758
0.038066,29.8632
0.038088,69.1107
0.038109,18.083
0.038164,57.805
0.038239,3.1298
0.038245,68.5539
0.038253,18.3108
0.038312,80.7635
0.038342,26.5284
0.038355,80.7389
0.038364,17.7064
0.038380,55.5347
0.038402,8.2988
0.038418,46.4428
0.038448,18.6582
0.038518,61.1967
0.038587,11.3881
0.038649,103.1649
0.038692,26.672
0.038705,67.4466
0.038720,24.1735
0.038803,82.9283
0.038859,2.7734
0.038918,56.2705
0.038962,14.6395
0.039054,73.3391
0.039234,18.6719
0.039293,65.9098
0.039361,18.0208
0.039394,73.6394
0.039429,5.8275
0.039485,87.6054
0.039549,9.4521
0.039561,56.9831
0.039571,4.5519
0.039613,117.6456
0.039636,32.1679
0.039723,88.6563
0.039761,22.1541
0.039766,61.7336
0.039772,2.6795
0.039832,76.7273
0.039938,27.758
0.039952,67.6513
0.039965,9.2225
0.040011,97.1269
0.040071,26.9903
0.040076,80.9869
0.040082,15.7966
0.040102,88.5587
0.040114,9.4481
0.040120,44.6306
0.040132,116.2279
0.040155,18.6791
0.040182,96.8453
0.040207,35.0911
0.040212,149.6786
0.040235,56.1056
0.040277,7.4104
0.040289,38.9806
0.040302,109.8123
0.040310,11.5396
0.040323,79.8548
0.040337,20.0475
0.040342,6.8737
0.040363,105.475
0.040375,24.6458
0.040380,69.5265
0.040386,21.315
0.040391,101.2614
0.040399,28.2223
0.040450,125.044
0.040505,11.4354
0.040511,74.073
0.040516,23.1229
0.040555,125.0125
0.040607,50.0864
0.040622,121.1284
0.040633,43.297
0.040685,128.5191
0.040769,54.2498
0.040783,17.8037
0.040795,81.0429
0.040815,195.9307
0.040821,29.9949
0.040829,112.4738
0.040837,13.8479
0.040854,103.602
0.040870,18.5428
0.040931,114.0941
0.040989,29.3714
0.041020,127.4479
0.041046,52.4632
0.041061,128.1692
0.041071,26.2716
0.041146,114.9185
0.041207,16.6349
0.041242,134.4558
0.041272,3.5707
0.041283,50.9507
0.041314,119.8645
0.041375,8.984
0.041383,60.1287
0.041391,191.8084
0.041397,59.026
0.041432,159.7019
0.041503,40.3465
0.041511,12.984
0.041526,214.3841
0.041538,28.2297
0.041632,124.3133
0.041668,36.0498
0.041765,176.4639
0.041837,23.8391
0.041857,124.995
0.041880,24.2612
0.041898,101.2728
0.041929,32.9544
0.041961,196.8953
0.042016,7.2957
0.042024,69.3891
0.042043,195.4939
0.042065,44.3023
0.042088,213.6172
0.042128,44.9139
0.042136,151.3867
0.042141,50.1824
0.042147,145.9104
0.042159,50.1227
0.042180,181.9556
0.042196,56.6014
0.042204,190.7841
0.042212,56.8395
0.042261,220.9932
0.042326,67.7487
0.042336,218.5954
0.042348,67.9649
0.042388,173.2599
0.042424,15.7199
0.042460,143.8075
0.042516,24.2856
0.042538,122.1371
0.042554,14.5214
0.042563,50.1107
0.042743,218.7688
0.042853,52.773
0.042882,246.9101
0.042931,92.8606
0.042940,33.1686
0.042962,125.4176
0.042986,345.8451
0.043003,33.5517
0.043011,112.606
0.043019,36.7943
0.043030,123.3263
0.043038,36.0236
0.043043,246.2882
0.043049,92.3994
0.043057,311.9763
0.043065,55.7457
0.043090,205.3676
0.043130,15.2131
0.043147,94.5557
0.043174,29.8501
0.043199,209.5194
0.043239,48.3239
0.043266,154.9503
0.043315,17.9267
0.043331,165.6669
0.043342,54.7002
0.043351,289.9792
0.043361,41.803
0.043500,131.0582
0.043571,32.378
0.043591,152.9192
0.043620,54.5948
0.043682,184.3661
0.043723,20.0807
0.043766,202.5162
0.043837,74.3446
0.043853,273.6602
0.043864,17.1443
0.043904,239.2187
0.043929,50.4258
0.043938,243.3064
0.043946,61.8115
0.043958,245.6652
0.043978,71.6338
0.043996,201.4277
0.044033,64.9107
0.044038,9.2649
0.044046,137.2209
0.044054,44.5639
0.044071,210.7661
0.044090,48.9165
0.044142,262.4594
0.044179,64.9809
0.044201,185.7709
0.044220,72.2531
0.044243,252.5175
0.044255,88.6436
0.044300,248.5329
0.044332,73.1698
0.044337,180.318
0.044342,57.9818
0.044361,196.7112
0.044386,45.6714
0.044422,181.804
0.044467,33.3277
0.044491,132.6183
0.044579,322.4046
0.044696,99.4395
0.044704,235.0403
0.044716,60.5469
0.044728,385.3828
0.044734,153.6719
0.044742,41.8007
0.044766,230.2862
0.044805,74.1394
0.044855,236.263
0.044918,36.4144
0.044981,309.429
0.045023,106.4278
0.045052,334.4284
0.045065,52.2735
0.045083,343.9109
0.045124,104.5041
0.045162,259.3812
0.045207,23.1321
0.045237,315.9174
0.045304,80.9005
0.045310,31.1993
0.045356,203.0558
0.045407,57.8054
0.045506,307.0068
0.045543,46.5558
0.045622,232.7572
0.045685,68.6572
0.045731,253.9199
0.045815,81.5289
0.045853,294.6562
0.045880,35.2172
0.045890,129.4424
0.045909,455.8022
0.045918,80.4152
0.045950,268.32
0.046010,81.5148
0.046054,350.4966
0.046082,51.6177
0.046094,177.4475
0.046103,54.0256
0.046111,394.9428
0.046122,150.9173
0.046133,410.5094
0.046148,102.2117
0.046158,274.7839
0.046171,102.7596
0.046188,280.7813
0.046196,64.3394
0.046205,244.0509
0.046226,98.2599
0.046354,294.505
0.046408,116.5246
0.046432,287.1542
0.046457,93.6885
0.046549,225.4246
0.046620,36.4443
0.046635,314.4356
0.046656,128.6173
0.046744,351.6569
0.046788,85.8624
0.046793,443.641
0.046799,94.9037
0.046828,288.5448
0.046864,58.7432
0.046893,316.5494
0.046938,72.1257
0.046978,247.6282
0.047000,24.6875
0.047005,208.8291
0.047011,62.1087
0.047058,313.5007
0.047092,96.721
0.047098,301.2821
0.047103,77.4103
0.047111,268.762
0.047120,31.3263
0.047139,214.8269
0.047163,12.0227
0.047292,232.4953
0.047489,64.1661
0.047501,333.8546
0.047516,121.3109
0.047557,375.1698
0.047584,91.0827
0.047592,283.4311
0.047598,115.6947
0.047603,27.3967
0.047609,8.8977
0.047651,166.7551
0.047731,63.9425
0.047747,247.5984
0.047761,56.1906
0.047780,284.0609
0.047799,72.5661
0.047862,249.6372
0.047957,76.9851
0.047972,211.0253
0.047984,41.5327
0.048034,293.2993
0.048071,87.0925
0.048101,250.7509
0.048141,86.2629
0.048166,210.4853
0.048182,512.7777
0.048190,36.1907
0.048256,209.2381
0.048425,82.5484
0.048499,297.2485
0.048530,730.1066
0.048538,33.4513
0.048546,87.4483
0.048554,238.0112
0.048560,38.6178
0.048575,144.5696
0.048595,409.7361
0.048603,50.6619
0.048675,329.4529
0.048723,102.9658
0.048735,400.1334
0.048745,72.5749
0.048787,235.1736
0.048848,31.9608
0.048870,131.8844
0.048914,331.6144
0.048995,60.2304
0.049015,170.4085
0.049043,46.9358
0.049052,135.3717
0.049060,21.7741
0.049068,164.1579
0.049083,58.0328
0.049136,290.5937
0.049168,54.9733
0.049174,183.1789
0.049191,444.3395
0.049221,155.7647
0.049245,24.7078
0.049257,281.3875
0.049266,78.3835
0.049288,377.159
0.049321,65.3213
0.049341,234.0815
0.049372,48.4524
0.049511,216.2678
0.049582,84.8454
0.049606,334.2384
0.049630,70.3629
0.049661,252.4621
0.049696,22.1361
0.049705,180.7913
0.049717,69.8233
0.049726,316.8599
0.049740,100.4161
0.049769,219.8561
0.049785,30.5365
0.049871,215.3006
0.049924,55.0361
0.049996,161.3915
0.050043,34.6497
0.050052,209.6626
0.050063,73.0933
0.050106,199.6702
0.050177,68.5278
0.050185,22.4346
